staid;metnostaid;souid;cn;elev;lon;lat;etrs_laea_x;etrs_laea_y;utm33_x;utm33_y;date;value;qcode;prid;dqc;sct;rep
22054;16610;219073;NO;973;9.2862;62.1133;4283585;4334833;202117;6899946;20200101;-1.9;2;1;0;0.79;1.91441
22068;55290;219076;NO;1413;7.9957;61.5648;4214108;4275272;128419;6845709;20200101;-5.1;2;1;0;0.19;1.49269
22080;11500;219077;NO;264;10.8695;60.7002;4368633;4178026;274598;6736485;20200101;1.8;2;1;0;0.21;2
22093;23410;219082;NO;822;9.3014;61.0032;4283082;4211577;192088;6776553;20200101;0.7;2;1;0;0.1;2
22126;27500;219093;NO;6;10.5242;59.0272;4351165;3991924;243181;6551688;20200101;6.1;2;1;0;1.29;1.50104
22132;32060;219094;NO;93;9.2128;59.3822;4276160;4031524;171474;6596908;20200101;0.9;2;1;0;0.31;1.99374
22143;37230;219097;NO;252;8.5187;59.0257;4235761;3992533;128286;6560969;20200101;3;2;1;0;0.66;1.64718
22163;36200;219098;NO;12;8.7893;58.3988;4250090;3922546;137302;6489879;20200101;6.1;2;1;0;0.32;1.69311
22165;39040;219099;NO;12;8.0767;58.2;4207742;3901364;93495;6471890;20200101;5.3;2;1;0;0.1;1.75574
22166;39100;219100;NO;9;8.0532;58.0732;4205957;3887305;90662;6457961;20200101;6;2;1;0;0.04;1.58455
22169;41770;219101;NO;16;7.048;57.9815;4146150;3879152;30385;6454351;20200101;6.8;2;1;0;2.89;1.49687
22172;42160;219102;NO;14;6.5675;58.109;4118424;3894589;3874;6471931;20200101;6.7;2;1;0;0.6;1.49269
22176;35860;219103;NO;4;9.1479;58.6361;4271422;3948627;160514;6514357;20200101;5.9;2;1;0;0.65;1.61378
22193;41480;219105;NO;268;7.4128;58.6172;4170422;3948962;59861;6522363;20200101;3.1;2;1;0;0.03;1.6096
22201;50480;219106;NO;37;5.2777;60.2913;4059317;4141029;-36192;6723508;20200101;5;2;1;0;0.03;1.49269
22205;50503;219107;NO;221;5.3967;60.35;4066348;4147104;-28707;6729032;20200101;3.6;2;1;0;0.16;1.49269
22231;51470;219109;NO;328;6.222;60.6455;4113800;4177188;20933;6755381;20200101;2.9;2;1;0;0.74;1.49269
22247;52535;219110;NO;19;4.715;60.7525;4032245;4194333;-59012;6779172;20200101;7.2;2;1;0;2.44;1.49269
22249;52860;219111;NO;38;5.3813;61.0272;4070697;4222235;-18487;6804024;20200101;5.5;2;1;0;0.03;1.49269
22272;55425;219116;NO;1566;7.3892;61.5972;4181920;4279925;96766;6852917;20200101;-5.8;2;1;0;0.26;1.49269
22274;56960;219117;NO;311;6.3758;61.4202;4126909;4262681;40674;6840033;20200101;1.1;2;1;0;0.68;1.49269
22278;57810;219118;NO;16;5.2983;61.7707;4072056;4304917;-10605;6886856;20200101;5.8;2;1;0;0.01;1.49269
22279;59450;219119;NO;75;5.2115;62.1467;4070495;4346871;-8822;6929086;20200101;6.3;2;1;0;0.68;1.49269
22300;63583;219122;NO;647;9.1;62.69;4274702;4398937;198295;6964871;20200101;2.2;2;1;0;0.62;1.49269
22301;63850;219123;NO;690;9.5505;62.6393;4297838;4393090;220812;6957207;20200101;1;2;1;0;0.39;1.49269
22302;66560;219124;NO;660;9.6988;62.8272;4305575;4413895;230120;6977455;20200101;1.6;2;1;0;1.02;1.49269
22303;66720;219125;NO;440;10.0188;62.8332;4321963;4414528;246438;6976820;20200101;0;2;1;0;1.96;1.49269
22321;69100;219128;NO;12;10.9305;63.4597;4367650;4484325;297220;7043256;20200101;4.5;2;1;0;0;1.49269
22325;70850;219129;NO;195;12.4692;64.1587;4441815;4563637;376940;7117145;20200101;1.2;2;1;0;0.01;1.49269
22335;71370;219130;NO;158;10.1838;63.6427;4330158;4504318;261596;7066186;20200101;4;2;1;0;0.05;1.49269
22341;71550;219131;NO;10;9.6105;63.7045;4301635;4511212;233846;7075320;20200101;5.6;2;1;0;0.11;1.49269
22343;71740;219132;NO;89;10.3615;63.93;4338834;4536202;272706;7097485;20200101;4.8;2;1;0;0.16;1.49269
22351;66230;219135;NO;240;9.8197;63.1423;4311863;4448827;239093;7011977;20200101;2.4;2;1;0;0.09;1.49269
22354;90450;219136;NO;100;18.9368;69.6537;4671013;5191708;652672;7732176;20200101;-1.5;2;1;0;0.21;1.84342
22365;98550;219137;NO;10;31.0962;70.3707;5107658;5370342;1097310;7886881;20200101;-3.1;2;1;0;0.03;2
22382;89350;219140;NO;76;18.5437;69.0577;4664806;5124569;641289;7664878;20200101;-2.8;2;1;0;0.95;2
22385;89920;219141;NO;1655;19.4695;68.751;4706956;5095945;680639;7633169;20200101;-13.3;2;1;0;0.04;2
22392;88690;219142;NO;33;17.8312;69.6005;4628699;5180594;610103;7723873;20200101;0.5;2;1;0;1.09;1.49269
22394;89985;219144;NO;1074;19.5442;69.1025;4704012;5134752;680754;7672492;20200101;-8.9;2;1;0;0.1;2
22399;91500;219146;NO;697;20.4153;69.5576;4730212;5189401;710847;7725883;20200101;-7.1;2;1;0;0.22;2
22402;91530;219147;NO;1237;20.5787;69.4818;4738003;5182130;717964;7718034;20200101;-10.7;2;1;0;0;2
22407;92350;219148;NO;20;21.8958;69.8362;4781805;5229069;764798;7762587;20200101;-1.6;2;1;0;0.05;2
22412;94500;219149;NO;13;23.9817;71.0937;4829834;5379721;823762;7911914;20200101;-1.1;2;1;0;0.07;1.49269
22414;94670;219150;NO;379;25.8907;70.984;4901018;5383183;894168;7911159;20200101;-5.5;2;1;0;1.52;1.53862
22420;97350;219152;NO;286;24.4312;69.3695;4890421;5197643;869593;7724112;20200101;-12.5;2;1;0;0.17;2
22423;96400;219153;NO;8;28.217;71.0888;4980230;5415469;974740;7939381;20200101;-2.2;2;1;0;0.29;1.49269
22431;98400;219155;NO;9;30.07;70.7057;5058784;5394021;1050718;7913415;20200101;-2.3;2;1;0;0.12;1.71399
