staid;metnostaid;souid;cn;elev;lon;lat;etrs_laea_x;etrs_laea_y;utm33_x;utm33_y;date;value;qcode;prid;dqc;sct;rep
7509;NA;144742;FI;103;27.05028;62.66417;5188714;4501767;1114726;7005900;20200101;0;0;1;0;0.21;1
7510;NA;144747;FI;145;27.28306;62.85;5194884;4524685;1122541;7028578;20200101;0.2;0;1;0;0.18;1
7516;NA;144782;FI;87;27.63667;62.89194;5211076;4533653;1139373;7036674;20200101;0.1;0;1;0;0;1
7519;NA;144797;FI;100;28.59556;62.57028;5268184;4511683;1194940;7011386;20200101;0.3;0;1;0;0.35;1
7520;NA;144802;FI;113;28.94556;62.61667;5284029;4521426;1211505;7020311;20200101;0;0;1;0;0.42;1
7528;NA;144842;FI;115;28.47306;63.27083;5240378;4585152;1172371;7086832;20200101;0;0;1;0;0;1
7532;NA;144862;FI;166;28.665;63.37778;5246299;4599142;1179296;7100583;20200101;0;0;1;0;0;1
7536;NA;144882;FI;116;29.23778;63.23167;5278587;4591227;1211038;7090854;20200101;0;0;1;0;0;1
7537;NA;144887;FI;85;29.81056;62.51667;5329950;4522912;1257634;7019306;20200101;0.5;0;1;0;0;1
7543;NA;144917;FI;165;29.76167;63.10806;5307955;4585316;1240027;7083318;20200101;0.1;0;1;13;NA;NA
7551;NA;144957;FI;81;29.72667;62.60139;5323017;4530751;1251240;7027571;20200101;0.4;0;1;0;0.02;1
7556;NA;144982;FI;98;30.04917;63.32056;5314688;4612040;1248676;7109874;20200101;0;0;1;0;0.22;1
7561;NA;145007;FI;231;31.06194;63.03194;5373320;4596187;1306338;7090820;20200101;1.3;0;1;15;0.72;1
7570;NA;145052;FI;155;30.97778;62.76917;5378496;4567026;1309469;7061159;20200101;0.4;0;1;0;0.26;1
7582;NA;145112;FI;70;23.72028;63.59306;5000582;4565632;931707;7081173;20200101;0;0;1;0;0.02;1
7594;NA;145177;FI;90;24.28417;63.76306;5023939;4589687;956725;7103904;20200101;0;0;1;0;0;1
7598;NA;145197;FI;20;24.01917;64.23056;4999950;4637850;936381;7153725;20200101;0.8;0;1;0;0.13;1
7600;NA;145207;FI;40;24.21083;64.27306;5008050;4644341;944919;7159755;20200101;0.6;0;1;0;0.04;1
7604;NA;145227;FI;76;24.72778;64.05;5038207;4625338;973542;7138853;20200101;0;0;1;0;0;1
7605;NA;145232;FI;75;24.67694;64.06639;5035365;4626594;970805;7140285;20200101;0;0;1;0;0.02;1
7607;NA;145242;FI;112;25.42806;64.14167;5069257;4642617;1005731;7154374;20200101;0;0;1;0;0.01;1
7617;NA;145292;FI;152;25.70917;63.73556;5093459;4601749;1026870;7111882;20200101;0.1;0;1;13;NA;NA
7618;NA;145297;FI;140;25.4725;63.60833;5085387;4585381;1017632;7095912;20200101;0;0;1;0;0.01;1
7623;NA;145322;FI;110;26.37306;63.72806;5125617;4608431;1059424;7116727;20200101;0;0;1;0;0;1
7628;NA;145347;FI;91;26.3025;64.35528;5104847;4675297;1043574;7185154;20200101;0;0;1;0;0;1
726;NA;145382;FI;207;27.22417;63.84056;5163178;4630589;1098507;7136857;20200101;0;0;1;0;0;1
7645;NA;145442;FI;128;27.64028;64.29083;5169532;4684025;1108712;7190261;20200101;0;0;1;0;0;1
7646;NA;145447;FI;160;27.755;64.21667;5177147;4677466;1115838;7183235;20200101;0;0;1;0;0;1
7647;NA;145452;FI;115;28.8325;63.66667;5245184;4632279;1180555;7133998;20200101;0;0;1;0;0;1
7654;NA;145487;FI;268;28.62167;64.46917;5209791;4715371;1151162;7219597;20200101;0;0;1;0;0;1
7657;NA;145502;FI;161;28.34194;64.11083;5207980;4673456;1146333;7177491;20200101;0;0;1;0;0;1
7661;NA;145522;FI;258;29.45806;63.82417;5269775;4657500;1206957;7158065;20200101;0;0;1;0;0;1
7668;NA;145557;FI;227;29.31694;64.05528;5255548;4680254;1194358;7181748;20200101;0;0;1;0;0;1
7669;NA;145562;FI;197;30.17;64.2975;5287200;4717690;1228693;7217793;20200101;0;0;1;0;0;1
7672;NA;145577;FI;8;24.73139;65.01917;5013979;4730406;957147;7245896;20200101;0;0;1;0;0.01;1
7682;NA;145627;FI;48;25.0925;64.68333;5039335;4697704;979969;7211512;20200101;0;0;1;0;0.02;1
7689;NA;145672;FI;10;25.37556;64.9375;5045859;4728129;988694;7241721;20200101;0;0;1;0;0;1
730;NA;145677;FI;114;26.4275;64.50083;5106649;4692398;1046615;7202251;20200101;0;0;1;0;0;1
7694;NA;145702;FI;121;26.96667;65.39917;5105756;4795166;1053218;7305729;20200101;0;0;1;0;0;1
7699;NA;145727;FI;132;27.19194;64.92694;5129837;4747009;1073696;7255884;20200101;0;0;1;0;0;1
7702;NA;145742;FI;135;27.65028;65.16028;5143809;4777431;1089831;7285734;20200101;0;0;1;0;0;1
7708;NA;145772;FI;251;28.45167;65.23917;5177651;4795561;1124883;7302135;20200101;0.3;0;1;13;NA;NA
7711;NA;145787;FI;223;28.75028;64.93056;5201010;4766317;1146069;7271397;20200101;0;0;1;0;0;1
7715;NA;145807;FI;282;28.03278;64.66556;5176411;4729017;1118830;7235171;20200101;0;0;1;0;0;1
7716;NA;145812;FI;341;28.06028;64.66333;5177749;4729117;1120172;7235198;20200101;0;0;1;0;0;1
7735;NA;145907;FI;8;24.1775;65.84667;4968150;4814720;917839;7333441;20200101;0;0;1;0;0;1
7753;NA;145997;FI;161;26.37139;65.97639;5062563;4850687;1014308;7364099;20200101;0;0;1;0;0;1
7757;NA;146017;FI;162;27.33667;65.78917;5110824;4841230;1061627;7351842;20200101;0;0;1;0;0;1
7760;NA;146037;FI;262;28.17444;65.97806;5142061;4871186;1094909;7380305;20200101;0;0;1;0;0;1
7761;NA;146042;FI;248;28.56417;65.73417;5166961;4849819;1118158;7357406;20200101;0;0;1;0;0;1
7764;NA;146057;FI;203;28.24806;65.57389;5157983;4828860;1107691;7336768;20200101;0;0;1;0;0;1
7765;NA;146067;FI;160;29.31917;66.36806;5179237;4926644;1135961;7434244;20200101;0;0;1;0;0;1
7775;NA;146117;FI;225;29.52417;65.51944;5216554;4838986;1166822;7343825;20200101;0;0;1;0;0;1
7784;NA;146162;FI;92;24.65306;66.52889;4972159;4893021;927637;7412010;20200101;0;0;1;0;0;1
7788;NA;146182;FI;171;24.01583;67.38389;4923409;4979724;885778;7502269;20200101;0;0;1;0;0.02;1
2269;NA;146187;FI;84;23.96694;66.77222;4936261;4913079;893523;7434362;20200101;0;0;1;0;0;1
7791;NA;146202;FI;192;24.97;67.26167;4966875;4975137;928513;7495049;20200101;0;0;1;0;0;1
733;NA;146207;FI;195;25.83528;66.55806;5022841;4907717;979039;7423836;20200101;0;0;1;0;0;1
7801;NA;146258;FI;106;26.015;66.57889;5030058;4911792;986508;7427524;20200101;0;0;1;0;0;1
7813;NA;146318;FI;155;27.51389;67.09944;5078969;4983553;1040380;7497110;20200101;0;0;1;0;0;1
7816;NA;146333;FI;208;27.16417;66.71528;5075672;4938595;1033799;7451947;20200101;0;0;1;0;0;1
7818;NA;146343;FI;180;28.18;67.28528;5101136;5010821;1064405;7523409;20200101;0;0;1;0;0;1
7822;NA;146363;FI;197;28.97944;66.94528;5145638;4983896;1106679;7493824;20200101;0;0;1;0;0;1
7825;NA;146378;FI;215;28.67806;66.83306;5136565;4968373;1096522;7478641;20200101;0;0;1;0;0;1
7832;NA;146413;FI;213;29.18139;67.16222;5146919;5009372;1109811;7519481;20200101;0;0;1;0;0;1
7833;NA;146418;FI;320;22.49806;68.45028;4835618;5082993;806712;7611768;20200101;0;0;1;0;0.02;1
7840;NA;146458;FI;279;24.84167;68.22944;4936245;5078328;905896;7600921;20200101;0;0;1;0;0;1
7847;NA;146493;FI;347;24.24333;67.99083;4917857;5047319;885360;7570742;20200101;0;0;1;0;0;1
7848;NA;146498;FI;181;24.90556;67.65167;4953973;5016611;918825;7537622;20200101;0;0;1;0;0;1
7850;NA;146508;FI;275;25.78667;68.16917;4976295;5080557;945722;7600820;20200101;0;0;1;0;0;1
7856;NA;146538;FI;240;27.75028;67.82056;5066600;5063180;1033964;7578168;20200101;0;0;1;0;0;1
7857;NA;146543;FI;247;27.18944;68.08389;5035705;5085368;1004958;7602291;20200101;0;0;1;0;0;1
7861;NA;146563;FI;302;27.4175;68.41417;5034843;5123023;1006897;7640373;20200101;0;0;1;0;0;1
7864;NA;146578;FI;185;28.32417;68.47167;5069121;5138789;1042047;7654419;20200101;0;0;1;0;0;1
7868;NA;146598;FI;370;29.615;67.7475;5145012;5076653;1112824;7587560;20200101;0;0;1;0;0;1
7872;NA;146618;FI;480;20.79556;69.04833;4754803;5136277;730986;7670673;20200101;4.6;0;1;0;1.14;1
7875;NA;146633;FI;370;23.58028;68.6025;4875861;5107890;848390;7634386;20200101;0;0;1;0;0;1
7881;NA;146663;FI;285;25.74056;68.9025;4954065;5158882;929585;7681195;20200101;0;0;1;0;0.05;1
7887;NA;146698;FI;107;27.01194;69.75556;4978278;5262136;961285;7784187;20200101;0.9;0;1;0;0.03;1
7888;NA;146703;FI;22;27.90056;70.08139;5001323;5305508;987317;7826799;20200101;0.7;0;1;0;0.61;1
7897;NA;146748;FI;128;27.01806;68.90528;5004146;5171418;980089;7690994;20200101;0;0;1;0;0;1
7898;NA;146753;FI;156;27.27;69.14028;5006834;5199020;984809;7718746;20200101;0;0;1;0;0.1;1
7904;NA;146783;FI;123;28.30389;68.84889;5056165;5178685;1032154;7695461;20200101;0;0;1;0;0;1
7907;NA;146798;FI;103;28.89917;69.58167;5054901;5262814;1037137;7780655;20200101;0.1;0;1;0;0.06;1
11094;NA;156739;NO;24;7.21694;62.28806;4175983;4356906;96906;6930562;20200101;2.2;0;1;0;0.08;1
11100;NA;156811;NO;953;8.315;59.83556;4226286;4082788;125699;6652009;20200101;0.1;0;1;0;0.13;1
3538;NA;158347;SE;275;20.13083;66.49889;4773824;4853723;728105;7384894;20200101;0.7;0;1;0;0.71;1
5209;NA;158613;SE;103;13.94;56.28;4565095;3692962;434370;6237749;20200101;0;0;1;0;0;1
5242;NA;158796;SE;230;15.47;56.84;4654799;3761310;528674;6299674;20200101;0;0;1;0;0;1
5397;NA;159647;SE;72;15.44;58.63;4637223;3959729;525550;6498937;20200101;0;0;1;0;0;1
5492;NA;160176;SE;26;17.11;59.66;4721970;4082248;618883;6615437;20200101;0;0;1;0;0;1
5797;NA;161855;SE;182;20.15;65.87972;4785601;4786083;734630;7316136;20200101;1.9;0;1;0;0;1
5810;NA;161923;SE;581;19.2;66.3;4735713;4826118;688267;7359672;20200101;0.2;0;1;0;0.73;1
11208;NA;171327;SE;135;12.85389;60.27889;4479292;4134114;381318;6684402;20200101;0;0;1;0;0;1
11209;NA;171338;SE;583;12.12444;63.28306;4428131;4466048;355794;7020360;20200101;3.7;0;1;0;2.62;1
11210;NA;171349;SE;4;21.56556;65.035;4866596;4703969;808768;7228417;20200101;0.1;0;1;0;0.04;1
11211;NA;171360;SE;103;15.74194;60.41;4637924;4158348;540870;6697303;20200101;0;0;1;0;0;1
11212;NA;171371;SE;535;14.85028;66.10417;4541846;4784643;493232;7331529;20200101;33.5;0;1;0;3.58;1
11213;NA;171382;SE;100;11.44139;58.94583;4404131;3983609;295290;6539469;20200101;0;0;1;0;0;1
11214;NA;171393;SE;30;16.40278;59.05778;4688550;4011763;580454;6547330;20200101;0;0;1;0;0;1
106;NA;171526;DK;11;14.78306;55.3;4624685;3587304;486226;6128197;20200101;0.2;0;1;13;NA;NA
107;NA;171529;DK;18;8.31667;56.76667;4217973;3741619;91835;6311361;20200101;0;0;1;0;0;1
108;NA;171531;DK;25;9.61667;56.28306;4297239;3686669;166900;6250615;20200101;0;0;1;0;0;1
109;NA;171533;DK;4;8.4;55.45;4219716;3595038;82876;6164692;20200101;0;0;1;0;0;1
110;NA;171536;DK;16;9.13306;54.9;4265363;3533045;123991;6099437;20200101;0;0;1;0;0;1
115;NA;171537;DK;6;12.58306;55.68306;4483535;3622763;348046;6173453;20200101;0;0;1;0;0;1
302;NA;171540;DK;18;10.6;55.83306;4358620;3636694;224500;6196259;20200101;0;0;1;0;0;1
11349;NA;174995;EE;4;23.04333;58.86417;5070129;4042589;963215;6552827;20200101;0;0;1;0;0.06;1
11350;NA;174999;EE;73;27.39806;59.32889;5301957;4146296;1202821;6642469;20200101;2.5;0;1;15;0.92;1
11351;NA;175003;EE;70;26.415;58.74944;5263205;4070230;1158538;6568522;20200101;3.1;0;1;15;1.27;1
11353;NA;175011;EE;1;22.50639;58.21806;5052798;3966219;940432;6477567;20200101;1;0;1;15;0.88;1
11354;NA;175015;EE;3;26.54139;59.52139;5249518;4155580;1150862;6654898;20200101;0.3;0;1;0;0.15;1
11355;NA;175019;EE;3;23.97028;58.09833;5139939;3969050;1027812;6474847;20200101;0;0;1;0;0;1
11356;NA;175023;EE;53;24.73389;58.97306;5163074;4073419;1058401;6577849;20200101;0.3;0;1;0;0.26;1
11357;NA;175027;EE;28;28.11278;59.38917;5339463;4162891;1241670;6656918;20200101;0.7;0;1;0;0.34;1
11358;NA;175031;EE;24;23.81556;58.95083;5111893;4060435;1006254;6568045;20200101;0;0;1;0;0.01;1
11359;NA;175035;EE;12;24.48528;58.38417;5162952;4006265;1053501;6510637;20200101;0;0;1;0;0.11;1
11360;NA;175039;EE;23;24.04;59.38917;5114504;4110803;1012465;6618291;20200101;0;0;1;0;0;1
11361;NA;175043;EE;2;23.25889;57.78306;5105567;3926565;990387;6434541;20200101;0;0;1;0;0.15;1
11362;NA;175047;EE;7;22.06639;58.92056;5013569;4038859;906432;6552713;20200101;0.4;0;1;0;0.29;1
11363;NA;175051;EE;33;24.60278;59.39806;5145580;4118193;1044083;6623761;20200101;0;0;1;0;0.1;1
11364;NA;175055;EE;3;22.05778;57.91333;5032791;3928246;917725;6440903;20200101;0.1;0;1;0;0.02;1
11365;NA;175059;EE;32;26.95194;58.86528;5290162;4090012;1186995;6586727;20200101;0.8;0;1;0;0.39;1
11367;NA;175067;EE;70;26.46139;58.26389;5278751;4018179;1170457;6515420;20200101;0.6;0;1;0;0.26;1
11368;NA;175071;EE;89;26.27194;58.87417;5251869;4081872;1147989;6580876;20200101;0.8;0;1;0;0.26;1
11369;NA;175075;EE;121;26.23056;59.14139;5242495;4110324;1140606;6609956;20200101;0.8;0;1;0;0.09;1
11370;NA;175079;EE;60;25.40917;58.80833;5205098;4063692;1099804;6565516;20200101;0.2;0;1;0;0.16;1
11371;NA;175083;EE;86;25.60028;58.37778;5226747;4019268;1118355;6519695;20200101;0.7;0;1;0;0.12;1
11372;NA;175087;EE;65;26.03778;57.79;5266856;3961059;1154478;6458930;20200101;0.4;0;1;0;0.12;1
11373;NA;175091;EE;2;23.51333;58.57278;5103150;4015771;994320;6523909;20200101;0;0;1;0;0.03;1
11864;NA;181577;DE;4;12.86167;52.94778;4513309;3319251;356332;5868601;20200101;0;0;1;0;0;1
11923;NA;181695;DE;3;11.48389;52.88;4420897;3308941;263419;5864713;20200101;0;0;1;0;0;1
11990;NA;181829;DE;4;10.25139;53.7275;4337595;3402261;186809;5963677;20200101;0;0;1;0;0;1
12005;NA;181859;DE;5;11.88167;53.81444;4444943;3413517;294717;5967388;20200101;0;0;1;0;0;1
12046;NA;181941;DE;7;13.43806;54.42167;4544131;3484789;398657;6031562;20200101;0;0;1;0;0;1
12120;NA;182089;DE;3;10.49028;53.11667;4353829;3334368;198254;5894756;20200101;0;0;1;0;0;1
12126;NA;182101;DE;3;13.60417;54.39389;4555058;3482226;409373;6028245;20200101;0;0;1;0;0;1
12165;NA;182179;DE;1;10.85167;53.24;4377864;3348315;223219;5907002;20200101;0;0;1;0;0;1
12205;NA;182259;DE;6;11.98056;53.75;4451654;3406522;300920;5959939;20200101;0;0;1;0;0;1
12214;NA;182277;DE;3;10.04306;54.17056;4323812;3451538;176531;6013855;20200101;0;0;1;0;0;1
12226;NA;182301;DE;4;10.18028;53.83056;4332872;3413715;182901;5975447;20200101;0;0;1;0;0;1
12254;NA;182357;DE;2;11.79556;53.00167;4441537;3322950;284988;5877260;20200101;0;0;1;0;0;1
12302;NA;182453;DE;2;11.70917;53.7425;4433775;3405231;282994;5959900;20200101;0;0;1;0;0;1
12307;NA;182463;DE;0;9.14167;53.91917;4264597;3423896;115451;5990440;20200101;0;0;1;0;0;1
12335;NA;182519;DE;0;8.93667;54.63278;4252314;3503480;108845;6070833;20200101;0;0;1;0;0;1
12377;NA;182603;DE;2;10.92833;53.7575;4382237;3405963;231623;5964238;20200101;0;0;1;0;0;1
12380;NA;182609;DE;7;13.20306;53.34417;4534270;3364282;380373;5912062;20200101;0;0;1;0;0;1
12396;NA;182641;DE;8;13.42917;53.52306;4548361;3384858;395863;5931607;20200101;0;0;1;0;0;1
12412;NA;182673;DE;4;11.92278;53.6375;4448180;3393904;296570;5947592;20200101;0;0;1;0;0;1
12444;NA;182737;DE;2;12.97667;53.91639;4516559;3427272;367114;5976116;20200101;0;0;1;0;0;1
12498;NA;182845;DE;2;9.64278;54.79444;4298015;3521022;155725;6085085;20200101;0;0;1;0;0;1
12527;NA;182903;DE;0;9.37889;53.71167;4279984;3400646;129176;5966125;20200101;0;0;1;0;0;1
12778;NA;183405;DE;1;12.88;54.18667;4508997;3457072;361667;6006366;20200101;0;0;1;0;0;1
12823;NA;183495;DE;0;8.91639;53.97056;4249881;3429812;101172;5997396;20200101;0;0;1;0;0;1
12824;NA;183497;DE;5;11.76056;53.53889;4437723;3382660;285350;5937103;20200101;0;0;1;0;0;1
12826;NA;183501;DE;7;13.70833;53.02333;4569723;3330222;413365;5875646;20200101;0;0;1;0;0;1
12838;NA;183525;DE;5;13.15139;53.19806;4531546;3347885;376514;5895898;20200101;0;0;1;0;0;1
12856;NA;183561;DE;0;13.68944;54.29667;4561152;3471698;414708;6017322;20200101;0;0;1;0;0;1
12863;NA;183575;DE;0;8.79028;54.32806;4242281;3469723;96416;6037818;20200101;0;0;1;0;0;1
12955;NA;183759;DE;4;12.96778;53.80806;4516476;3415201;366185;5964082;20200101;0;0;1;0;0;1
12989;NA;183827;DE;0;12.2375;54.2475;4466861;3462356;320017;6014582;20200101;0;0;1;0;0;1
12992;NA;183833;DE;2;11.50417;53.265;4421366;3351804;266873;5907453;20200101;0;0;1;0;0;1
13032;NA;183913;DE;2;11.17083;53.83083;4398098;3414355;248040;5971501;20200101;0;0;1;0;0;1
13040;NA;183929;DE;1;13.00556;54.14083;4517402;3452309;369715;6001029;20200101;0;0;1;0;0;1
13069;NA;183987;DE;5;13.53667;52.90917;4558843;3316956;401592;5863169;20200101;0;0;1;0;0;1
13072;NA;183993;DE;1;9.76528;54.40306;4305753;3477435;160342;6040999;20200101;0;0;1;0;0;1
13086;NA;184021;DE;0;11.08278;54.3725;4391384;3474537;245589;6032041;20200101;0;0;1;0;0;1
13131;NA;184111;DE;1;12.11389;53.81167;4460244;3413630;309988;5966432;20200101;0;0;1;0;0;1
13160;NA;184169;DE;3;11.17667;53.43333;4399209;3370131;246046;5927287;20200101;0;0;1;0;0;1
13251;NA;184351;DE;10;14.02917;52.70667;4593184;3296176;434407;5840083;20200101;0;0;1;0;0;1
13269;NA;184387;DE;3;12.06167;52.83833;4459915;3305255;302095;5858332;20200101;0;0;1;0;0;1
13424;NA;184697;DE;4;11.55917;53.77806;4423793;3408964;273298;5964323;20200101;0;0;1;0;0;1
13460;NA;184769;DE;2;9.89778;54.55917;4314385;3494788;170193;6057715;20200101;0;0;1;0;0;1
13549;NA;184947;DE;4;13.81667;53.4275;4574593;3375521;421374;5920480;20200101;0;0;1;0;0;1
13561;NA;184971;DE;3;10.01194;53.305;4321796;3355215;167734;5917810;20200101;0;0;1;0;0;1
13570;NA;184989;DE;2;9.13806;54.65278;4265349;3505532;122007;6071949;20200101;0;0;1;0;0;1
13572;NA;184993;DE;0;9.7375;53.50806;4303582;3377843;151135;5941686;20200101;0;0;1;0;0;1
13607;NA;185063;DE;3;13.49944;54.01167;4550355;3439400;401670;5985862;20200101;0;0;1;0;0;1
13616;NA;185081;DE;7;12.27278;53.54306;4471656;3384068;319300;5936144;20200101;0;0;1;0;0;1
13618;NA;185085;DE;3;11.74889;53.17194;4437944;3341817;282717;5896335;20200101;0;0;1;0;0;1
13685;NA;185219;DE;3;12.49806;52.73889;4489690;3295116;331097;5846161;20200101;0;0;1;0;0;1
13695;NA;185239;DE;6;12.60667;53.46306;4494102;3375915;341120;5926451;20200101;0;0;1;0;0;1
13759;NA;185367;DE;6;12.25889;53.64694;4470371;3395595;318825;5947733;20200101;0;0;1;0;0;1
13762;NA;185373;DE;7;12.90278;53.41306;4513980;3371102;360611;5920270;20200101;0;0;1;0;0;1
13767;NA;185383;DE;4;13.01167;52.7275;4524405;3295164;365731;5843812;20200101;0;0;1;0;0;1
13768;NA;185385;DE;0;9.02417;54.32333;4257492;3468967;111555;6035977;20200101;0;0;1;0;0;1
13780;NA;185409;DE;5;11.7425;54.08028;4435056;3442864;286919;5997361;20200101;0;0;1;0;0;1
13792;NA;185433;DE;1;13.40556;53.88167;4544897;3424654;395193;5971534;20200101;0;0;1;0;0;1
13802;NA;185453;DE;6;12.085;53.14806;4460490;3339753;305067;5892710;20200101;0;0;1;0;0;1
13814;NA;185477;DE;2;12.33167;53.88806;4474306;3422567;324642;5974367;20200101;0;0;1;0;0;1
13838;NA;185525;DE;0;11.14194;54.46333;4395067;3484703;249984;6041928;20200101;0;0;1;0;0;1
14024;NA;185897;DE;5;11.40917;53.72667;4414018;3403044;263130;5959099;20200101;0;0;1;0;0;1
14025;NA;185899;DE;1;11.09417;53.29389;4393963;3354529;239719;5912081;20200101;0;0;1;0;0;1
14033;NA;185915;DE;3;10.54417;53.45417;4357153;3371950;204201;5932043;20200101;0;0;1;0;0;1
14040;NA;185929;DE;2;14.10917;52.92083;4597226;3320278;440107;5863835;20200101;0;0;1;0;0;1
14060;NA;185969;DE;3;11.36806;53.21389;4412394;3345937;257511;5902223;20200101;0;0;1;0;0;1
14068;NA;185985;DE;2;11.65528;53.11167;4431840;3334964;276149;5889921;20200101;0;0;1;0;0;1
14105;NA;186059;DE;3;13.17889;52.65778;4536032;3287893;376826;5835759;20200101;0;0;1;0;0;1
14115;NA;186079;DE;2;9.14806;54.83694;4266241;3526017;124364;6092352;20200101;0;0;1;0;0;1
14125;NA;186099;DE;0;13.97417;53.94917;4581822;3434060;432676;5978353;20200101;0;0;1;0;0;1
14152;NA;186153;DE;9;12.29333;53.30806;4473854;3357971;319669;5909957;20200101;0;0;1;0;0;1
14165;NA;186179;DE;6;12.72167;53.26806;4502558;3354509;348060;5904512;20200101;0;0;1;0;0;1
14173;NA;186195;DE;7;13.65417;53.18417;4565184;3347916;410068;5893604;20200101;0;0;1;0;0;1
14192;NA;186233;DE;3;9.69694;53.40694;4300844;3366602;147611;5930651;20200101;0;0;1;0;0;1
14296;NA;186441;DE;4;10.18667;54.17306;4333193;3451831;185915;6013484;20200101;0;0;1;0;0;1
14298;NA;186445;DE;4;11.88583;53.90417;4444954;3423506;295430;5977353;20200101;0;0;1;0;0;1
14302;NA;186453;DE;8;12.75583;53.05278;4505753;3330653;349588;5880496;20200101;0;0;1;0;0;1
14309;NA;186467;DE;3;11.60889;53.94278;4426658;3427363;277449;5982482;20200101;0;0;1;0;0;1
14366;NA;186581;DE;3;11.56833;53.45667;4425181;3373219;272176;5928557;20200101;0;0;1;0;0;1
14519;NA;186887;DE;2;12.06278;53.85889;4456727;3418786;306842;5971822;20200101;0;0;1;0;0;1
14534;NA;186917;DE;0;10.89667;54.295;4379396;3465748;233006;6024113;20200101;0;0;1;0;0;1
14552;NA;186953;DE;2;10.02306;54.42556;4322497;3479914;177231;6042285;20200101;0;0;1;0;0;1
14594;NA;187037;DE;4;11.82917;53.43167;4442575;3370844;289364;5924975;20200101;0;0;1;0;0;1
14601;NA;187051;DE;1;14.1075;53.14167;4595712;3344812;440301;5888402;20200101;0;0;1;0;0;1
14621;NA;187091;DE;4;11.86028;53.095;4445612;3333442;289784;5887446;20200101;0;0;1;0;0;1
14639;NA;187127;DE;4;11.34556;53.35028;4410607;3361085;256786;5917464;20200101;0;0;1;0;0;1
14647;NA;187143;DE;5;12.34889;53.84167;4475608;3417444;325581;5969165;20200101;0;0;1;0;0;1
14648;NA;187145;DE;6;12.24167;53.45806;4469890;3374549;316873;5926770;20200101;0;0;1;0;0;1
14664;NA;187177;DE;0;13.15306;54.10306;4527220;3448519;379239;5996565;20200101;0;0;1;0;0;1
14689;NA;187227;DE;5;13.92556;53.28444;4582690;3360008;428370;5904452;20200101;0;0;1;0;0;1
14701;NA;187251;DE;0;9.41778;54.21278;4283007;3456389;136139;6021594;20200101;0;0;1;0;0;1
14705;NA;187259;DE;8;12.15667;53.17278;4465200;3342643;309967;5895267;20200101;0;0;1;0;0;1
14756;NA;187361;DE;1;13.79056;53.74056;4571016;3410227;420231;5955335;20200101;0;0;1;0;0;1
14772;NA;187393;DE;1;11.19917;53.34667;4400866;3360512;247026;5917571;20200101;0;0;1;0;0;1
14779;NA;187407;DE;10;13.46278;53.44389;4551013;3376163;397901;5922752;20200101;0;0;1;0;0;1
14830;NA;187509;DE;5;12.895;53.11056;4514819;3337441;359103;5886639;20200101;0;0;1;0;0;1
14836;NA;187521;DE;1;12.43278;54.2375;4479624;3461654;332697;6012989;20200101;0;0;1;0;0;1
14874;NA;187597;DE;7;12.61694;53.37028;4495161;3365621;341457;5916109;20200101;0;0;1;0;0;1
14880;NA;187609;DE;5;11.02333;53.60944;4388739;3389573;236960;5947423;20200101;0;0;1;0;0;1
14892;NA;187633;DE;5;13.41167;53.66056;4546473;3400090;395044;5946928;20200101;0;0;1;0;0;1
14918;NA;187685;DE;2;13.81167;53.59528;4573268;3394152;421353;5939150;20200101;0;0;1;0;0;1
14937;NA;187723;DE;6;13.63917;52.72556;4566759;3296886;408098;5842610;20200101;0;0;1;0;0;1
14942;NA;187733;DE;3;11.20667;53.80444;4400507;3411457;250240;5968441;20200101;0;0;1;0;0;1
14953;NA;187755;DE;7;13.305;53.24639;4541553;3353715;386901;5901020;20200101;0;0;1;0;0;1
14963;NA;187775;DE;0;13.53083;54.51556;4549627;3495516;404894;6041878;20200101;0;0;1;0;0;1
14973;NA;187795;DE;4;10.175;53.2225;4332689;3346048;177967;5907894;20200101;0;0;1;0;0;1
14981;NA;187811;DE;1;13.29056;54.35556;4534907;3476993;388909;6024429;20200101;0;0;1;0;0;1
14999;NA;187847;DE;9;13.6175;54.51917;4555213;3496195;410512;6042166;20200101;0;0;1;0;0;1
15002;NA;187853;DE;3;9.62556;54.68528;4296843;3508879;153688;6073040;20200101;0;0;1;0;0;1
15035;NA;187919;DE;0;14.06417;52.81056;4594895;3307853;436922;5851607;20200101;0;0;1;0;0;1
15091;NA;188031;DE;5;13.57194;53.57806;4557514;3391429;405450;5937526;20200101;0;0;1;0;0;1
15104;NA;188057;DE;6;13.73167;53.33083;4569511;3364482;415536;5909824;20200101;0;0;1;0;0;1
15133;NA;188115;DE;1;12.12167;53.94306;4460322;3428261;311094;5981023;20200101;0;0;1;0;0;1
15150;NA;188149;DE;2;10.69806;53.93806;4366851;3425885;217672;5985205;20200101;0;0;1;0;0;1
15162;NA;188173;DE;3;11.97917;52.74667;4454638;3294903;296111;5848370;20200101;0;0;1;0;0;1
15168;NA;188185;DE;4;11.38528;53.61056;4412692;3390094;260898;5946268;20200101;0;0;1;0;0;1
15173;NA;188195;DE;5;12.68167;53.645;4498322;3396332;346757;5946523;20200101;0;0;1;0;0;1
15180;NA;188209;DE;3;10.47528;54.02944;4352151;3435936;203711;5996274;20200101;0;0;1;0;0;1
15197;NA;188243;DE;4;10.45806;54.34417;4350796;3470951;204838;6031329;20200101;0;0;1;0;0;1
