lon;lat;elev;value;prid;dqc;sct;rep;fg;fge_mean;fge_sd
5.62967;58.95655;23;3.1;3;0;0.02;1;0.9;0;0.1
10.38149;63.37964;82;0;3;0;0;1;0;0;0.1
5.61874;58.99793;30;0;3;8;NA;NA;0.8;0;0.1
14.98955;60.71711;176;0;3;0;0.03;1;NA;0;0.1
12.23279;58.46848;69;0;3;0;0.01;1;0;0;0.1
10.18326;56.12165;58;0;3;0;0.07;1;NA;0.9;1.5128
15.02468;60.91199;190;0;3;0;0.09;1;NA;0;0.1
5.72155;58.96891;48;2.2;3;0;0.17;1;0.7;0;0.1
12.92308;57.74713;177;0;3;0;0;1;NA;0;0.1
13.86532;55.87158;184;0;3;0;0.02;1;NA;0;0.1
23.21726;55.59708;137;0;3;7;0.67;1;NA;0;0.1
5.72731;61.3635;54;6.9;3;0;0.63;1;2.7;3.7;3.0275
13.83909;63.30303;305;0;3;7;0.05;1;NA;0;0.1
5.44071;60.16208;46;0.2;3;0;0.15;1;0;0.9;0.7604
18.80506;59.96393;28;0;3;0;0;1;NA;0;0.1
5.25121;60.5583;16;0;3;0;2.45;1;0;1.5;1.599
22.52876;60.41938;39;0;3;0;0;1;NA;0;0.1
12.28233;55.59365;3;0;3;0;0;1;NA;0;0.1
5.8003;60.38638;44;1.1;3;8;NA;NA;1.3;1;0.889
13.62216;60.02774;141;0;3;0;0.02;1;0;0;0.1
10.83039;59.83346;152;0;3;0;0;1;0;0;0.1
12.0488;57.6125;17;0;3;0;0.04;1;NA;0;0.1
9.41227;56.56014;27;0;3;0;0.02;1;NA;0.2;0.2445
9.80811;56.96408;28;0;3;0;0;1;0;0.8;2.2284
15.27186;56.18171;6;0;3;0;0;1;NA;0;0.1
8.31902;60.71786;1106;0.3;3;0;0.13;1;NA;1.6;0.8336
12.59081;55.65987;0;0.1;3;5;25.15;NA;NA;0;0.1
8.61701;58.36752;32;0.1;3;0;1.01;1;0;0.1;0.1831
8.7725;58.4615;20;0.8;3;8;NA;NA;1.4;0.9;2.6867
18.42027;59.1503;21;0;3;0;0.04;1;NA;0;0.1
10.25061;55.97202;5;0;3;0;1.08;1;NA;0.9;1.7509
23.37954;69.96572;6;0;3;0;0;1;NA;0;0.1
16.71519;57.70099;7;0;3;0;0.16;1;NA;0;0.1
9.27977;59.60243;151;0;3;0;0.03;1;0;0;0.1
15.06639;60.60028;174;0;3;0;0.01;1;NA;0;0.1
10.81242;59.71848;162;0;3;8;NA;NA;0.3;0;0.1
10.51292;59.87299;16;0;3;0;0.05;1;0;0;0.1
5.6102;58.88394;3;5.3;3;0;0.03;1;3.6;0;0.1
12.34414;55.59364;3;0;3;0;0;1;NA;0;0.1
11.3152;55.74754;4;0;3;0;0.18;1;NA;0.4;1.0164
5.73673;58.95468;48;1.2;3;0;0.71;1;1.3;0;0.1
10.46456;59.27443;30;0;3;0;0;1;0;0;0.1
12.61987;55.64115;5;0;3;0;0;1;NA;0;0.1
7.6868;59.78157;745;0;3;0;1.78;1;NA;0.5;0.7404
12.08292;55.40272;32;0;3;0;1.16;1;NA;0.7;0.9176
17.99825;59.36565;30;0;3;0;0;1;NA;0;0.1
10.68823;59.75678;125;0.1;3;8;NA;NA;0.4;0;0.1
9.7032;55.25758;9;0;3;0;0.04;1;NA;0.1;0.1803
5.43805;60.25369;62;0;3;0;0.1;1;0;1;1.0224
18.10876;59.27807;39;0;3;0;0;1;NA;0;0.1
17.15897;60.72851;20;0;3;0;0;1;NA;0;0.1
10.36773;63.38888;90;0;3;0;0;1;0;0;0.1
10.64817;59.66516;123;0;3;0;0;1;0;0;0.1
13.61007;55.47025;41;0;3;0;1.33;1;NA;0;0.1123
18.65745;59.38157;1;0;3;0;0;1;NA;0;0.1
7.83228;61.32284;66;0;3;8;NA;NA;0.5;0.3;0.4396
13.06479;58.385;65;0;3;0;0;1;0;0;0.1
12.17464;55.85247;24;0;3;0;0.14;1;NA;0;0.1
17.92928;59.45947;23;0;3;0;0;1;NA;0;0.1
5.36386;60.35773;64;0.2;3;0;0.63;1;0.2;1;0.9393
10.70075;60.93996;184;0;3;0;0;1;0;0.1;0.1859
11.04892;60.80588;167;0;3;0;0.02;1;0;0.1;0.2406
12.77058;56.30334;15;0;3;0;0;1;NA;0;0.1
9.67326;57.32823;14;0;3;0;0.67;1;0;2.3;5.0935
19.04189;59.76607;13;0;3;0;0.01;1;NA;0;0.1
15.78118;58.42395;62;0;3;0;0;1;NA;0;0.1
23.36352;59.89166;0;0;3;0;0.01;1;NA;0;0.1
9.36942;56.43987;30;0;3;0;0.03;1;NA;0.1;0.1407
12.2206;65.47378;14;0;3;0;0;1;0;0;0.1
11.39455;58.37802;7;0;3;0;0.01;1;0;0.1;0.1342
5.59182;59.32008;24;0.2;3;0;2.79;1;0.1;0.5;0.4427
25.77225;70.89246;16;0;3;0;0.21;1;NA;0;0.1
10.34749;63.40124;179;0;3;0;0;1;0;0;0.1
7.27998;62.75719;103;0;3;0;0.01;1;0;0;0.1
10.64369;59.96751;222;0;3;0;0;1;0;0;0.1
5.73662;58.98408;13;2.3;3;0;0.35;1;0.7;0;0.1
5.46916;60.4761;241;0.3;3;0;0.14;1;0.2;1.2;1.181
12.6261;55.6448;2;0;3;0;0;1;NA;0;0.1
14.10393;56.01084;10;0;3;0;0;1;NA;0;0.1
11.0533;60.26059;244;0;3;0;0;1;0;0;0.1
12.84096;55.87167;2;0;3;0;0.04;1;NA;0.1;0.2479
10.19847;60.18675;200;0;3;0;0.11;1;0;0;0.1
18.17317;59.17463;60;0;3;0;0;1;NA;0;0.1
14.8091;56.8777;169;0;3;0;0;1;NA;0;0.1
15.85962;59.7826;19;0;3;0;0.08;1;NA;0;0.1
10.41129;63.40805;60;0;3;0;0;1;0;0;0.1
11.16678;60.01591;154;0;3;0;0.03;1;0;0;0.1
12.72797;56.4042;70;0;3;0;0;1;NA;0;0.1
10.92547;60.00072;169;0;3;0;0.05;1;0;0;0.1
24.60724;60.61272;101;0;3;0;0;1;NA;0;0.1
11.51759;55.85829;5;0;3;0;0.02;1;NA;0.2;0.41
12.20545;57.69551;83;0;3;0;0;1;NA;0;0.1
18.07041;63.51098;116;0;3;0;2.29;1;NA;0;0.1
10.73917;59.91153;28;0;3;0;0;1;0;0;0.1
18.37216;59.61062;57;0;3;0;0.04;1;NA;0;0.1
5.28771;60.32664;52;0;3;0;0.47;1;0;0.9;0.9686
6.98299;62.73596;40;0;3;0;0.23;1;0;0;0.1
14.43831;58.00064;114;0;3;0;0.01;1;NA;0;0.1
9.44695;56.45873;48;0;3;0;0.01;1;NA;0.1;0.1683
11.20425;60.23736;199;0;3;0;0;1;0;0;0.1
10.01154;57.04635;8;6.5;3;0;0.5;1;NA;1.2;1.2746
19.96959;69.26762;50;0;3;0;2.34;1;NA;0;0.1
5.72192;58.86531;26;5.5;3;8;NA;NA;6.5;0;0.1
11.05631;60.82522;229;0;3;0;0.04;1;0;0.1;0.186
12.56508;57.67756;75;0;3;0;0.01;1;NA;0;0.1
11.54824;58.75682;118;0;3;0;0.2;1;0;0;0.1
11.2425;54.92128;17;3.4;3;0;0.31;1;NA;1.2;1.1012
9.84104;56.2705;88;0.1;3;0;0.79;1;NA;0.7;1.7182
12.32866;55.87625;40;0;3;0;0.01;1;NA;0;0.1
10.5072;61.10513;481;0;3;0;0.12;1;0;0.3;0.4263
10.4076;59.2675;19;0;3;0;0;1;0;0;0.1
10.97573;60.85047;201;0;3;0;0.02;1;0;0.1;0.2171
24.09653;61.90159;93;0;3;0;0.51;1;NA;0;0.1
10.57285;60.41319;384;0;3;0;0;1;0;0;0.1
10.22798;59.70724;166;0;3;8;NA;NA;0.4;0;0.1
12.48653;55.65803;9;0;3;0;0;1;NA;0;0.1
10.74761;59.92796;60;0;3;0;0;1;0;0;0.1
9.51631;60.07925;130;0;3;8;NA;NA;0.2;0;0.1
13.61342;56.81073;154;0;3;0;0.14;1;NA;0.1;0.3298
9.54681;59.19885;45;0;3;0;0;1;0;0;0.1
9.02562;55.48899;57;0;3;0;0.01;1;NA;0;0.1
6.09572;58.93505;68;0;3;0;0.57;1;0;0.1;0.115
17.80029;68.77362;19;0;3;0;0.18;1;NA;0;0.1
12.10404;58.14254;57;0;3;0;0;1;0;0;0.1
20.6457;64.54167;79;0;3;0;0.03;1;NA;0;0.1
8.58636;56.36415;20;4.5;3;5;10.75;NA;NA;0.4;1.1416
22.27472;62.97821;29;0;3;0;0;1;NA;0;0.1
17.5167;58.95;38;0;3;0;0.01;1;NA;0;0.1
17.8894;59.46189;25;0;3;0;0.01;1;NA;0;0.1
6.39897;59.50287;398;0;3;0;0.05;1;0;0.2;0.3458
5.72476;58.84912;25;8.2;3;8;NA;NA;8.5;0;0.1
25.25349;60.22259;1;0;3;0;0;1;NA;0;0.1
5.62968;58.95659;23;4;3;0;0.96;1;0.9;0;0.1
5.11751;60.67574;6;0;3;0;0.43;1;0;1.1;1.2133
12.58236;59.65499;56;0;3;0;0;1;0;0;0.1
14.03071;55.43473;15;0;3;0;0.03;1;NA;0;0.1
11.72668;55.23099;18;10;3;5;14.33;NA;NA;0.4;0.5442
9.26844;59.571;96;0;3;0;0.01;1;0;0;0.1
12.68529;58.34103;57;0;3;0;0.02;1;0;0;0.1
6.68624;58.09514;14;1.3;3;8;NA;NA;2.1;1.3;2.825
11.2094;55.42907;6;0;3;0;1;1;NA;1.7;3.3859
10.22883;61.22716;265;1;3;4;NA;NA;1.6;0.5;0.8266
17.03564;61.88256;90;0;3;0;0.02;1;NA;0;0.1
11.20669;60.84938;290;0;3;0;1.91;1;0;0.5;1.4806
10.4747;59.91462;48;0;3;0;0.01;1;0;0;0.1
18.47896;59.3188;45;0;3;0;0;1;NA;0;0.1
6.68708;61.92736;416;0;3;0;2.66;1;NA;0.1;0.1889
18.57706;59.43395;28;0;3;0;0.02;1;NA;0;0.1
11.1434;54.77519;0;0.1;3;0;0.2;1;NA;0;0.1
10.86408;59.9633;244;0;3;0;0.01;1;0;0;0.1
5.2741;60.31777;23;0;3;0;0.08;1;0;0.9;0.9384
8.9814;61.088;381;1.2;3;8;NA;NA;2.4;0.9;0.632
10.2457;59.58147;26;0;3;8;NA;NA;0.3;0;0.1
17.20965;68.65634;15;0;3;0;0.27;1;NA;0;0.1
17.18378;60.13677;37;0;3;0;0.3;1;NA;0;0.1
11.01929;59.66031;127;0;3;0;0.01;1;0;0;0.1
7.22378;62.74524;31;0;3;0;0;1;0;0;0.1
10.63829;59.93686;112;0;3;0;0;1;0;0;0.1
10.14372;59.37568;107;0;3;0;0.03;1;0;0;0.1
15.95186;60.07059;153;0;3;0;0;1;NA;0;0.1
22.27784;65.85991;28;0;3;0;0.06;1;NA;0;0.1
11.93488;57.56515;29;0;3;0;0.01;1;NA;0;0.1
12.60942;55.65714;5;0;3;0;0;1;NA;0;0.1
5.51774;59.7898;21;2;3;0;0.11;1;0.9;0.7;0.7921
17.56746;68.54339;5;0;3;0;0.01;1;NA;0;0.1
8.0023;58.07414;19;0;3;0;0.92;1;0;1.2;1.9023
9.78669;61.58898;260;0;3;0;0.58;1;0;0.2;0.5624
14.00866;56.90049;157;0;3;0;0.01;1;NA;0;0.1
17.63142;59.87219;15;0;3;0;0;1;NA;0;0.1
11.56557;60.90718;195;0;3;0;0;1;0;0;0.1
12.50277;55.94185;29;0;3;0;0.01;1;NA;0.1;0.1253
12.02441;57.40369;8;0;3;0;0.02;1;NA;0.2;0.192
15.68192;58.38764;54;0;3;0;0;1;NA;0;0.1
5.33796;60.37501;24;0.6;3;0;0.12;1;0.5;1;0.8902
14.09291;57.8918;175;0;3;0;0;1;NA;0;0.1
26.85183;63.58757;101;0;3;0;0.47;1;NA;0;0.1
13.21007;55.72633;72;0;3;0;0;1;NA;0;0.1
9.62376;58.95634;19;0;3;0;0.01;1;0;0.1;0.2123
17.96007;59.36792;23;0;3;0;0;1;NA;0;0.1
16.41884;56.57401;10;0;3;0;0;1;NA;0;0.1
28.14015;64.47764;134;0;3;0;0.29;1;NA;0;0.1
18.28721;59.50195;24;0;3;0;0.07;1;NA;0;0.1
10.75742;59.9646;211;0;3;0;0;1;0;0;0.1
12.38618;55.81893;41;0;3;0;0;1;NA;0;0.1
12.3667;57.8;80;0;3;0;0;1;NA;0;0.1
12.45461;55.69385;17;0;3;0;0;1;NA;0;0.1
11.14991;59.58609;134;0;3;0;0.01;1;0;0;0.1
5.8237;61.4586;46;14.2;3;0;0.46;1;9.1;5.4;4.773
11.43033;59.11044;99;0;3;0;0.06;1;0;0;0.1
4.92061;60.708;5;0;3;0;0.29;1;0;1;1.1823
10.33432;55.37223;24;1.3;3;0;0;1;NA;0.3;0.639
17.5257;59.25337;43;0;3;0;0;1;NA;0;0.1
10.82296;59.90576;113;0;3;0;0;1;0;0;0.1
16.12618;69.31739;1;0;3;0;0.07;1;NA;0;0.1
5.98076;58.98072;13;0;3;0;0.5;1;0;0;0.1
10.51002;59.95436;130;0;3;0;0.01;1;0;0;0.1
7.93913;58.65269;486;1;3;15;3.52;1;1.1;0;0.1
12.35564;55.78509;43;0;3;0;0;1;NA;0;0.1
9.60628;56.18754;77;0;3;0;0.01;1;NA;0.2;0.4693
13.03275;56.13562;28;0;3;0;0;1;NA;0;0.1
25.05717;60.16464;5;0;3;0;0.08;1;NA;0;0.1
13.69132;66.87729;47;0;3;0;0;1;0;0;0.1
5.63203;61.37807;57;4.5;3;0;0.73;1;1.3;3.7;3.7685
6.44628;62.59533;12;0;3;0;0;1;0;0;0.1
10.05748;60.92613;480;0;3;0;0.76;1;0;0.5;1.4079
23.12635;59.89599;12;0;3;0;0;1;NA;0;0.1
5.16412;60.52672;53;1;3;0;0.1;1;0.7;1.2;1.0854
5.96386;60.20429;18;0.3;3;0;5.66;1;0;1.6;1.0163
16.23973;58.9895;58;0;3;0;0;1;NA;0;0.1
10.20967;56.20871;14;0;3;0;0;1;NA;0.8;1.4407
10.65018;56.1762;4;3.9;3;5;7;NA;NA;0.7;1.2358
9.29798;59.98711;226;0.1;3;0;0.08;1;0;0;0.1
14.84451;67.27757;18;0;3;0;0.4;1;0;0;0.1
15.60973;58.41317;64;0;3;0;0;1;NA;0;0.1
10.20652;59.15365;85;0;3;0;0;1;0;0;0.1
13.02791;56.50763;22;0.1;3;5;20.14;NA;NA;0.1;0.1
18.2934;60.06844;17;0;3;0;0.77;1;NA;0;0.1
12.35618;55.9759;10;0;3;0;2.22;1;NA;0.1;0.1419
23.71605;56.63059;4;0;3;0;0.11;1;NA;0;0.1
7.71869;63.04818;13;0;3;0;0.05;1;0;0.2;0.6205
10.88779;59.95863;177;0;3;0;0;1;0;0;0.1
16.72703;56.89955;7;0;3;0;0;1;NA;0;0.1
13.46237;55.72509;21;0;3;0;0.03;1;NA;0;0.1
10.82803;59.84245;160;0;3;0;0;1;0;0;0.1
5.30361;60.37694;129;1;3;0;0.28;1;0.6;0.9;0.8719
15.78058;67.45566;30;0;3;0;1.06;1;0;0;0.1
5.24133;60.06842;20;1.5;3;0;1.28;1;0.7;0.5;0.6846
18.2132;59.35332;39;0;3;0;0;1;NA;0;0.1
8.52328;60.62263;556;0;3;0;1.28;1;0;1;0.9656
6.18478;62.47446;127;0;3;0;0;1;0;0;0.1
13.32007;55.72383;48;0;3;0;0.08;1;NA;0;0.1
21.48053;65.32243;18;0;3;0;0.01;1;NA;0;0.1
9.25828;55.41056;47;0;3;0;0.03;1;NA;0;0.1
11.18992;60.26984;190;0;3;0;0.04;1;0;0;0.1
25.03042;60.40985;49;0;3;0;0;1;NA;0;0.1
10.01375;59.76184;35;0.6;3;5;7.27;NA;NA;0.1;0.1215
8.71391;59.86772;1002;0;3;0;0.03;1;0;0;0.1
8.03917;61.10913;846;0.8;3;0;0.11;1;NA;0.6;0.4523
11.9356;57.63184;9;0;3;0;0;1;NA;0;0.1
11.20428;60.84647;283;0;3;0;2.04;1;0;0.5;1.4806
6.6171;62.5583;13;0;3;0;0.01;1;0;0;0.1
9.90489;60.83196;167;0;3;0;2.92;1;0;0;0.1104
17.54794;68.50815;45;0;3;0;0;1;NA;0;0.1
15.9071;56.7446;85;0;3;0;0.04;1;NA;0;0.1
10.7487;59.905;4;0;3;0;0;1;0;0;0.1
9.27447;55.48356;50;0;3;0;0.31;1;NA;0;0.1
11.40827;62.42958;714;0;3;0;0.04;1;0;0;0.1
16.44639;59.34883;30;0;3;0;0;1;NA;0;0.1
23.01377;60.0148;34;0;3;0;0.04;1;NA;0;0.1
16.31138;57.99394;59;0;3;0;0;1;NA;0;0.1
10.27593;59.13873;20;0;3;0;0;1;0;0;0.1
11.25225;61.88907;832;0;3;0;0.07;1;NA;0;0.1
16.17978;58.65616;17;0;3;0;0.01;1;NA;0;0.1
10.2045;59.7439;11;0.2;3;5;12.55;NA;0.1;0;0.1
10.69626;59.43159;39;0;3;0;0.03;1;0;0;0.1
10.20904;57.20075;53;0;3;5;7.03;NA;0;3;4.2607
12.19779;55.93493;12;0;3;0;0.01;1;NA;0.3;0.992
12.5589;55.6786;7;0;3;0;0;1;NA;0;0.1
13.05571;66.20854;8;0;3;0;0.03;1;0;0;0.1
17.55484;59.85497;45;0;3;0;0;1;NA;0;0.1
8.28685;56.07353;7;0;3;0;0;1;NA;0;0.1
8.47998;56.19833;33;0.3;3;0;0;1;NA;0.8;1.7435
11.51678;58.08901;38;0;3;8;NA;NA;1.4;0;0.1
11.24677;59.98799;125;0;3;0;0;1;0;0;0.1
5.37088;59.3956;55;0.1;3;0;0.37;1;0;0.3;0.4184
12.49641;55.74619;33;0;3;0;0.01;1;NA;0;0.1
9.48268;55.86573;83;0.5;3;5;7.41;NA;NA;2.4;5.3622
29.12695;67.11396;197;0;3;7;0.05;1;NA;0;0.1
10.49249;59.8854;45;0;3;0;0.04;1;0;0;0.1
12.08114;55.67955;26;0;3;0;0.05;1;NA;0;0.1
10.69431;59.94357;110;0;3;0;0;1;0;0;0.1
15.05423;58.5444;102;0;3;0;0;1;NA;0;0.1
11.19256;60.32929;201;0;3;0;0.18;1;0;0;0.1
9.55362;54.87753;4;0;3;0;0;1;NA;0;0.1
12.29437;55.74113;17;0;3;0;0.04;1;NA;0;0.1
13.02893;63.59053;398;0;3;0;0.01;1;NA;0;0.1
9.01464;56.57065;20;0;3;0;0.03;1;NA;0.7;1.0433
16.69454;56.87213;26;0;3;0;0;1;NA;0;0.1
12.28881;57.06258;8;0;3;0;0.02;1;NA;0.1;0.2213
10.61388;59.91417;64;0;3;0;0.01;1;0;0;0.1
14.81966;56.84427;193;0;3;0;0;1;NA;0;0.1
8.62547;56.40988;39;0;3;0;4.38;1;NA;0.3;0.8021
9.53593;55.23973;24;0;3;0;0.01;1;NA;0;0.1
15.52681;65.60108;454;0;3;0;0.12;1;NA;0;0.1
5.9998;58.43163;87;8;3;8;NA;NA;8.3;0.4;0.7859
7.8097;63.12644;46;0;3;0;0.15;1;0;0.2;0.5765
10.83891;59.88942;146;0;3;0;0;1;0;0;0.1
11.3888;54.695;2;0;3;0;1.33;1;NA;0.3;0.6046
12.96092;55.59497;6;0;3;0;0.17;1;NA;0.1;0.2706
9.35377;56.16449;86;0.4;3;0;3.01;1;NA;0.2;0.3462
9.51231;55.46916;34;0;3;0;0.12;1;NA;0;0.1
12.4765;56.91321;29;0.3;3;0;3.67;1;NA;0.3;0.566
10.41897;59.83451;142;0.1;3;8;NA;NA;0.5;0;0.1
14.81607;59.03589;71;0;3;0;0;1;NA;0;0.1
18.056;59.3247;9;0;3;0;0;1;NA;0;0.1
9.85271;55.83942;28;2.6;3;0;0.51;1;NA;0;0.1
10.79666;59.77445;140;0;3;0;0;1;0;0;0.1
12.15854;64.47224;13;0;3;0;0.02;1;0;0;0.1
13.8451;58.3912;151;0;3;0;0;1;NA;0;0.1
16.60224;58.68601;72;0;3;0;0;1;NA;0;0.1
14.73812;56.89755;168;0;3;0;0;1;NA;0;0.1
9.2737;56.15127;71;0.2;3;0;0.11;1;NA;0.5;1.1293
6.219;62.65182;11;0;3;0;0.13;1;0;0;0.1
8.3663;58.23905;17;0;3;0;0;1;0;0.2;0.7363
10.35391;55.42357;20;5.6;3;0;4.33;1;NA;0;0.1
12.4279;55.8476;55;0;3;0;0.04;1;NA;0;0.1
7.33347;59.77489;894;0.2;3;0;0.03;1;NA;0.5;0.5972
11.90282;55.01446;9;4.2;3;5;20.39;NA;NA;1.3;1.3454
12.06845;57.80938;124;0;3;0;0;1;0;0;0.1
4.99531;60.42404;34;2.6;3;0;0.96;1;0.5;1.1;2.0762
15.12376;60.87799;207;0;3;0;0.02;1;NA;0;0.1
12.41274;55.64705;10;0;3;0;0;1;NA;0;0.1
13.56077;59.84667;113;0;3;0;0;1;0;0;0.1
9.72717;59.02782;24;0;3;0;0;1;0;0;0.1
11.24704;63.87171;10;0;3;0;0;1;0;0;0.1
8.04203;59.67545;737;0;3;0;0.05;1;0;0.2;0.2478
9.15007;55.9404;54;4.9;3;0;1.31;1;NA;0.7;1.6347
7.9639;58.11102;11;0;3;0;0;1;0;0.8;1.2399
10.82635;59.944;172;0;3;0;0;1;0;0;0.1
5.46382;60.18385;48;0.1;3;0;0;1;0;1.2;0.8715
12.83359;56.22088;12;0;3;0;0.01;1;NA;0;0.1
7.04089;58.51062;302;0;3;0;3.15;1;0;0.4;0.6779
8.58788;56.39006;24;2.2;3;0;6.73;1;NA;0.4;1.2166
9.59293;55.72213;67;1.4;3;0;0.24;1;NA;1.7;5.1332
10.88253;60.66982;209;0;3;0;0;1;0;0;0.1
10.16409;56.06331;50;0.3;3;0;4.42;1;NA;1.1;1.6054
16.47026;60.5155;87;0;3;0;0.04;1;NA;0;0.1
16.60656;57.76903;33;0;3;0;0.02;1;NA;0;0.1
5.26288;60.47508;38;1.6;3;0;0.03;1;1;1.4;1.5653
12.96469;55.40649;6;0;3;0;0.18;1;NA;0.3;0.4672
5.35933;60.26908;65;0;3;0;0.08;1;0;0.8;0.7537
6.27527;62.54714;6;0;3;0;0;1;0;0;0.1
6.0481;59.02972;67;0.5;3;0;0.02;1;0.4;0;0.1
9.62117;56.13832;33;0.2;3;0;1.39;1;NA;0.1;0.1915
7.40078;59.52065;754;0;3;0;0.03;1;NA;0.7;0.8384
5.95717;59.10876;45;1;3;0;0.02;1;0.6;0;0.1
8.98516;56.10844;58;0;3;0;4.15;1;NA;0.5;1.2632
24.68556;57.09943;55;0;3;0;0;1;NA;0;0.1
13.62781;68.15071;16;0;3;0;0.03;1;0;0;0.1
6.84344;59.83864;503;0;3;0;1.16;1;NA;0.4;0.454
12.09638;55.63123;51;0;3;0;0.01;1;NA;0;0.1
20.91237;64.84428;32;0;3;0;0;1;NA;0;0.1
6.65719;58.29604;14;0;3;8;NA;NA;1.8;1.5;2.1629
5.7284;59.00626;6;4.5;3;0;4.95;1;1.1;0;0.1
10.83158;59.91151;124;0;3;0;0;1;0;0;0.1
6.00929;58.47368;66;2.9;3;8;NA;NA;4.5;0.2;0.2983
13.74323;58.50396;72;0;3;0;0.15;1;NA;0;0.1
11.29645;60.11128;155;0;3;0;0.1;1;0;0;0.1
7.62429;63.06136;15;0;3;0;0;1;0;0;0.1
12.58883;59.65777;59;0;3;0;0;1;0;0;0.1
6.90418;58.90924;689;0;3;0;0.57;1;NA;0;0.1
10.24366;56.2418;57;1.1;3;5;15.5;NA;NA;0.8;1.4323
12.93688;55.82667;13;0;3;0;0;1;NA;0.1;0.1329
29.58129;61.9131;69;0;3;0;0.27;1;NA;0.1;0.1
23.15105;60.93789;94;0;3;0;0.08;1;NA;0;0.1
5.84541;58.92968;22;0.3;3;8;NA;NA;0.7;0;0.1
18.475;59.31198;35;0;3;0;0.01;1;NA;0;0.1
5.91564;59.0548;7;1.3;3;0;0.37;1;NA;0;0.1
13.28861;66.62578;17;0;3;0;0;1;0;0;0.1
10.32152;59.12781;7;0;3;0;0;1;0;0;0.1
10.51651;61.09987;461;0;3;0;0.02;1;0;0.2;0.348
12.49443;55.63646;5;0;3;0;0;1;NA;0;0.1
11.4707;58.24956;28;0;3;8;NA;NA;0.3;0;0.1
12.13819;55.62079;50;0;3;0;0.02;1;NA;0;0.1
9.91914;59.10758;32;0;3;0;0.04;1;0;0;0.1
15.58592;56.16632;3;0;3;0;0;1;NA;0;0.1
7.09034;61.22863;35;4.5;3;0;0.04;1;NA;0.6;0.5098
12.21395;56.02798;26;0;3;0;4.46;1;NA;0.9;1.842
9.57377;58.85699;4;0;3;0;0.06;1;0;0;0.1
9.90931;61.57047;251;0.2;3;0;0.02;1;0;0.3;0.6456
5.76679;58.99171;9;0;3;8;NA;NA;0.7;0;0.1
10.35533;56.19376;7;0.3;3;15;4.73;1;NA;1;1.9886
10.61656;60.35501;413;0;3;0;0.15;1;0;0;0.1
9.66258;59.13268;48;0;3;0;0;1;0;0;0.1
11.76169;58.08969;23;0;3;0;0;1;0;0;0.1
9.38377;54.84941;31;0;3;0;0.01;1;NA;0;0.1
10.96834;59.92027;198;0;3;0;0;1;0;0;0.1
24.19469;62.12712;127;0;3;0;0;1;NA;0;0.1
10.56559;59.90013;42;0;3;0;0.01;1;0;0;0.1
9.30268;59.9804;203;0;3;0;3.73;1;0;0;0.1
8.91526;56.16279;45;0.6;3;0;2.77;1;NA;0.3;0.7044
14.42853;68.38924;19;0;3;0;1.26;1;0;0;0.1
10.11593;56.19412;76;0;3;0;0.01;1;NA;0.8;1.3585
6.37926;62.4675;38;0;3;0;0;1;0;0;0.1
5.52193;59.81394;57;2.4;3;0;0.52;1;1.3;0.5;0.6231
18.24784;59.2505;43;0;3;0;0;1;NA;0;0.1
11.18544;61.6397;264;0;3;0;0.05;1;0;0;0.1
9.36035;54.8263;49;0;3;0;0.31;1;NA;0;0.1
9.76763;55.48681;28;0;3;0;0.01;1;NA;1.1;2.3785
10.57795;59.90331;40;0.1;3;5;12.27;NA;0;0;0.1
10.92896;63.43746;23;0;3;0;0.01;1;0;0;0.1
12.06459;55.46581;30;0;3;0;3.15;1;NA;0.6;0.6733
18.07233;59.51093;47;0;3;0;0;1;NA;0;0.1
9.60279;59.2473;39;0;3;0;0.01;1;0;0;0.1
17.96307;59.42148;25;0;3;0;0.01;1;NA;0;0.1
9.23442;60.99196;516.9;0;3;8;NA;NA;1.5;0.6;0.6242
16.00609;58.66177;81;0;3;0;0;1;NA;0;0.1
12.29475;57.0402;10;0;3;0;0.09;1;NA;0.1;0.2434
9.66164;59.13364;39;0;3;0;0;1;0;0;0.1
10.69139;60.76853;281;0;3;0;0;1;0;0;0.1
8.51315;59.12405;289;0;3;0;0.03;1;0;0.1;0.1945
13.20886;65.95094;121;0;3;0;0;1;0;0;0.1
10.79646;59.92899;108;0;3;0;0;1;0;0;0.1
11.76774;57.91066;51;0;3;0;0.01;1;0;0;0.1
23.28658;60.42815;38;0;3;0;0.02;1;NA;0;0.1
11.18153;61.75133;260;0;3;0;0.03;1;0;0.1;0.1583
9.54822;59.20882;93;0;3;0;0.01;1;0;0;0.1
9.9249;57.0501;4;0;3;0;0.09;1;0;0.8;0.8599
11.96836;55.74119;19;0;3;0;0.2;1;NA;0;0.1
9.74237;57.15597;5;0;3;0;0.38;1;0;1.9;3.128
18.30499;57.03333;11;0;3;0;3.34;1;NA;0;0.1
12.30803;56.12585;3;0;3;0;0.86;1;NA;0;0.1
10.87283;59.95983;192;0;3;0;0;1;0;0;0.1
13.18447;57.78682;285;0;3;0;0.03;1;NA;0;0.1
17.70213;62.50237;2;0;3;0;0.18;1;NA;0;0.1
13.552;55.67356;31;0;3;0;0;1;NA;0;0.1
12.05794;57.73939;22;0;3;0;0;1;NA;0;0.1
12.42081;55.83752;56;0;3;0;0.01;1;NA;0;0.1
15.6267;56.18239;7;0;3;0;0;1;NA;0;0.1
