lon;lat;z;prid;stid;wmoid;qcode;value
6.26838;60.40159;79;3;-9999;-9999;-9999;21.35
6.00965;62.39975;9;3;-9999;-9999;-9999;13.1916666666667
10.76197;59.92982;50;3;-9999;-9999;-9999;21.2583333333333
13.02347;66.64143;10;3;-9999;-9999;-9999;16.5625
5.27869;59.15957;24;3;-9999;-9999;-9999;14.3
11.83891;60.19765;160;3;-9999;-9999;-9999;15.0791666666667
11.01038;59.95642;134;3;-9999;-9999;-9999;16.925
12.06204;60.25324;153;3;-9999;-9999;-9999;14.7375
10.2045;59.7439;11;3;-9999;-9999;-9999;18.3791666666667
11.98413;60.18603;222;3;-9999;-9999;-9999;14.6625
9.60864;58.9571;41;3;-9999;-9999;-9999;15.6041666666667
15.49393;68.88015;2;3;-9999;-9999;-9999;13.5208333333333
10.63987;59.94133;146;3;-9999;-9999;-9999;15.9125
11.51018;64.47481;76;3;-9999;-9999;-9999;10.7958333333333
5.8238;61.45853;46;3;-9999;-9999;-9999;15.1166666666667
10.21617;59.09207;16;3;-9999;-9999;-9999;15.9208333333333
5.33101;59.40792;48;3;-9999;-9999;-9999;15.4958333333333
12.23584;61.28567;573;3;-9999;-9999;-9999;9.65416666666667
11.89082;60.37563;315;3;-9999;-9999;-9999;13.8791666666667
6.8877;62.80878;29;3;-9999;-9999;-9999;12.1041666666667
7.38417;62.99695;22;3;-9999;-9999;-9999;11.4
5.35925;60.34088;99;3;-9999;-9999;-9999;15.7875
10.90462;63.59508;5;3;-9999;-9999;-9999;11.1916666666667
9.03556;59.40822;133;3;-9999;-9999;-9999;15.725
6.57813;58.40819;82;3;-9999;-9999;-9999;16.0083333333333
5.89511;61.41231;331;3;-9999;-9999;-9999;14.7375
5.62936;60.15065;63;3;-9999;-9999;-9999;15.8708333333333
9.74073;60.0182;137;3;-9999;-9999;-9999;15.5458333333333
10.61934;60.95495;141;3;-9999;-9999;-9999;16.3916666666667
10.74141;59.91954;38;3;-9999;-9999;-9999;18.1625
6.58204;58.21473;3;3;-9999;-9999;-9999;16.4375
6.59582;58.09385;1;3;-9999;-9999;-9999;16.6958333333333
5.73654;59.78245;46;3;-9999;-9999;-9999;17.3
10.78295;59.93055;93;3;-9999;-9999;-9999;24.4333333333333
6.21666;62.44752;22;3;-9999;-9999;-9999;13.8541666666667
10.32852;63.35021;156;3;-9999;-9999;-9999;9.87916666666667
5.26071;59.81579;66;3;-9999;-9999;-9999;17.0166666666667
14.39593;67.2771;21;3;-9999;-9999;-9999;14.9833333333333
10.01073;59.05579;27;3;-9999;-9999;-9999;17.1916666666667
10.24863;59.11458;33;3;-9999;-9999;-9999;13.9625
7.01361;62.86649;38;3;-9999;-9999;-9999;12.1875
7.14336;62.74004;67;3;-9999;-9999;-9999;12.2
10.63046;60.72966;357;3;-9999;-9999;-9999;16.5291666666667
11.12306;60.07503;159;3;-9999;-9999;-9999;17.9833333333333
18.33734;68.85994;109;3;-9999;-9999;-9999;14.8833333333333
5.41857;61.47419;94;3;-9999;-9999;-9999;15.3041666666667
9.66413;63.68342;4;3;-9999;-9999;-9999;11.4708333333333
10.79786;59.77429;134;3;-9999;-9999;-9999;17.0666666666667
11.18268;59.93288;126;3;-9999;-9999;-9999;17.0625
10.94602;59.20689;9;3;-9999;-9999;-9999;16.9333333333333
12.06458;60.6076;194;3;-9999;-9999;-9999;13.825
8.51609;60.13376;907;3;-9999;-9999;-9999;13.9041666666667
8.345;58.23415;14;3;-9999;-9999;-9999;13.4958333333333
10.86626;59.96629;222;3;-9999;-9999;-9999;15.0375
10.34605;63.39684;148;3;-9999;-9999;-9999;9.9125
5.3186;60.38129;20;3;-9999;-9999;-9999;15.7833333333333
10.54206;61.10078;580;3;-9999;-9999;-9999;12.1791666666667
8.831;60.75093;572;3;-9999;-9999;-9999;13.5833333333333
12.51937;65.98668;44;3;-9999;-9999;-9999;12.8083333333333
5.67543;58.94565;48;3;-9999;-9999;-9999;19.15
10.40906;61.28339;502;3;-9999;-9999;-9999;12.975
18.94569;69.66101;99;3;-9999;-9999;-9999;14.6791666666667
10.21072;59.64522;62;3;-9999;-9999;-9999;16.2958333333333
10.16398;61.51943;210;3;-9999;-9999;-9999;10.0333333333333
6.32239;58.78127;206;3;-9999;-9999;-9999;15.4833333333333
5.74542;58.86456;5;3;-9999;-9999;-9999;16.3875
8.90491;61.23854;838;3;-9999;-9999;-9999;11.9
10.79083;59.92027;79;3;-9999;-9999;-9999;18.1666666666667
7.02286;58.11383;16;3;-9999;-9999;-9999;17.0791666666667
10.79027;59.92087;80;3;-9999;-9999;-9999;18.2833333333333
10.79148;59.92059;79;3;-9999;-9999;-9999;16.3833333333333
10.79166;59.92057;79;3;-9999;-9999;-9999;17.2
8.02884;59.39985;537;3;-9999;-9999;-9999;14.1875
5.27509;60.50935;76;3;-9999;-9999;-9999;15.1291666666667
6.53865;61.27213;10;3;-9999;-9999;-9999;15.7125
10.95838;59.93781;164;3;-9999;-9999;-9999;16.9
10.66067;59.42179;48;3;-9999;-9999;-9999;8.13333333333333
10.79;59.91991;82;3;-9999;-9999;-9999;17.7
9.06876;63.2882;19;3;-9999;-9999;-9999;11.35
6.25405;62.40306;17;3;-9999;-9999;-9999;11.9083333333333
10.4076;59.2675;16;3;-9999;-9999;-9999;16.525
6.6932;62.5047;54;3;-9999;-9999;-9999;13.4958333333333
9.27613;59.56491;114;3;-9999;-9999;-9999;17.1458333333333
5.86273;58.7702;148;3;-9999;-9999;-9999;15.4208333333333
10.08496;59.51206;76;3;-9999;-9999;-9999;15.2458333333333
6.04919;59.19778;20;3;-9999;-9999;-9999;17.0083333333333
10.78831;59.90142;61;3;-9999;-9999;-9999;17.6708333333333
10.78592;59.8974;146;3;-9999;-9999;-9999;15.5
11.36786;61.1364;255;3;-9999;-9999;-9999;10.2291666666667
11.33439;60.11988;235;3;-9999;-9999;-9999;14.7458333333333
10.82694;59.91852;109;3;-9999;-9999;-9999;16.3166666666667
10.70163;60.63916;365;3;-9999;-9999;-9999;14.6666666666667
8.89121;60.19448;903;3;-9999;-9999;-9999;12.1875
8.88378;60.19199;884;3;-9999;-9999;-9999;10.8375
9.84433;59.7315;80;3;-9999;-9999;-9999;15.8833333333333
10.48732;59.89731;68;3;-9999;-9999;-9999;16.8291666666667
5.74639;58.54034;4;3;-9999;-9999;-9999;18.1833333333333
5.717;58.92667;92;3;-9999;-9999;-9999;17.125
9.39392;58.80824;35;3;-9999;-9999;-9999;16.1083333333333
10.51926;59.91079;84;3;-9999;-9999;-9999;15.8916666666667
11.28518;61.70715;678;3;-9999;-9999;-9999;8.39583333333333
11.08399;60.80862;173;3;-9999;-9999;-9999;16.1708333333333
15.11579;68.61476;12;3;-9999;-9999;-9999;13.675
10.29298;60.71875;138;3;-9999;-9999;-9999;14.4958333333333
15.11812;68.61518;10;3;-9999;-9999;-9999;13.3291666666667
10.7877;59.92956;104;3;-9999;-9999;-9999;18.2416666666667
23.29447;69.98881;8;3;-9999;-9999;-9999;15.1208333333333
8.77539;60.26778;484;3;-9999;-9999;-9999;23.425
10.46078;59.86584;73;3;-9999;-9999;-9999;16.4083333333333
19.60168;69.22041;37;3;-9999;-9999;-9999;14.1791666666667
6.90995;60.71011;784;3;-9999;-9999;-9999;11.7875
8.06575;58.14426;35;3;-9999;-9999;-9999;16.5625
11.10429;60.02143;124;3;-9999;-9999;-9999;16.8791666666667
10.58568;63.38588;166;3;-9999;-9999;-9999;9.67083333333333
8.72094;63.01984;300;3;-9999;-9999;-9999;12.9875
6.64975;59.89335;650;3;-9999;-9999;-9999;11.7291666666667
9.74027;59.01772;9;3;-9999;-9999;-9999;15.2625
11.12808;59.83476;263;3;-9999;-9999;-9999;16.6166666666667
5.2632;60.3145;5;3;-9999;-9999;-9999;16.2416666666667
10.7536;59.6859;53;3;-9999;-9999;-9999;15.4125
10.18232;59.13398;58;3;-9999;-9999;-9999;14.9083333333333
10.16388;59.75319;20;3;-9999;-9999;-9999;16.1125
14.15295;66.31422;39;3;-9999;-9999;-9999;12.5166666666667
9.78788;63.86014;9;3;-9999;-9999;-9999;11.6958333333333
11.40973;62.54069;762;3;-9999;-9999;-9999;6.35
9.13411;59.30914;85;3;-9999;-9999;-9999;17.4333333333333
10.45143;59.06773;6;3;-9999;-9999;-9999;16.7666666666667
9.72615;59.00962;53;3;-9999;-9999;-9999;17.0916666666667
11.00103;59.26433;58;3;-9999;-9999;-9999;16.0375
9.7428;59.00724;33;3;-9999;-9999;-9999;14.6041666666667
9.74609;59.00527;21;3;-9999;-9999;-9999;15.3375
10.68566;59.44796;42;3;-9999;-9999;-9999;15.2166666666667
9.74663;59.00543;11;3;-9999;-9999;-9999;15.0875
11.10276;59.94349;109;3;-9999;-9999;-9999;15.4791666666667
9.74108;59.00422;28;3;-9999;-9999;-9999;15.8333333333333
11.05671;59.2161;36;3;-9999;-9999;-9999;17.2791666666667
9.74213;59.01096;22;3;-9999;-9999;-9999;17.7125
10.07814;59.02741;33;3;-9999;-9999;-9999;16.5333333333333
7.41218;58.03741;63;3;-9999;-9999;-9999;16.4208333333333
10.72177;60.19433;248;3;-9999;-9999;-9999;16.1416666666667
10.02324;59.00165;47;3;-9999;-9999;-9999;15.8666666666667
10.39515;63.36289;148;3;-9999;-9999;-9999;9.9375
10.7388;59.88853;13;3;-9999;-9999;-9999;16.8875
10.60801;59.90712;39;3;-9999;-9999;-9999;16.7708333333333
10.0263;63.5169;81;3;-9999;-9999;-9999;11.5708333333333
10.19148;59.6649;146;3;-9999;-9999;-9999;13.625
5.67943;58.77853;44;3;-9999;-9999;-9999;15.825
8.24863;58.16749;7;3;-9999;-9999;-9999;15.5
9.94706;59.90803;99;3;-9999;-9999;-9999;18.775
7.0154;58.06354;57;3;-9999;-9999;-9999;16.3625
10.40736;59.08381;20;3;-9999;-9999;-9999;23.5208333333333
10.15263;59.72949;240;3;-9999;-9999;-9999;24.9708333333333
10.8705;59.94609;136;3;-9999;-9999;-9999;17.6208333333333
5.26421;60.33147;42;3;-9999;-9999;-9999;16.6166666666667
6.37491;62.43543;14;3;-9999;-9999;-9999;13.025
5.46904;59.76371;46;3;-9999;-9999;-9999;17.5375
10.2376;59.1263;3;3;-9999;-9999;-9999;15.6541666666667
10.7461;59.9127;25;3;-9999;-9999;-9999;16.7416666666667
5.62601;58.95612;7;3;-9999;-9999;-9999;15.5541666666667
10.926;60.00484;155;3;-9999;-9999;-9999;17.0791666666667
17.56493;68.55356;57;3;-9999;-9999;-9999;15.1083333333333
17.55947;68.55045;20;3;-9999;-9999;-9999;14.65
17.82588;69.383;45;3;-9999;-9999;-9999;13.6166666666667
17.56137;69.0866;7;3;-9999;-9999;-9999;13.45
10.6235;59.90545;14;3;-9999;-9999;-9999;17.425
10.5993;60.01695;165;3;-9999;-9999;-9999;15.15
14.80663;68.64087;8;3;-9999;-9999;-9999;14.0791666666667
19.00302;69.69465;59;3;-9999;-9999;-9999;17.8833333333333
10.46212;63.45109;16;3;-9999;-9999;-9999;11.0833333333333
11.19501;59.21361;49;3;-9999;-9999;-9999;14.9291666666667
10.50699;59.89224;22;3;-9999;-9999;-9999;16.3458333333333
23.24796;69.9497;58;3;-9999;-9999;-9999;14.7208333333333
10.93832;59.34851;77;3;-9999;-9999;-9999;11.7416666666667
11.03288;60.07431;176;3;-9999;-9999;-9999;16.3166666666667
10.86619;60.59804;523;3;-9999;-9999;-9999;12.2875
10.95229;63.47773;59;3;-9999;-9999;-9999;10.0875
5.30641;59.27934;24;3;-9999;-9999;-9999;17.725
7.80229;58.8245;246;3;-9999;-9999;-9999;11.9416666666667
10.46065;63.43168;44;3;-9999;-9999;-9999;10.5083333333333
5.28922;60.43592;102;3;-9999;-9999;-9999;15.9041666666667
10.29435;59.89233;125;3;-9999;-9999;-9999;16.9083333333333
10.40118;63.38784;50;3;-9999;-9999;-9999;10.7208333333333
7.24783;61.31872;592;3;-9999;-9999;-9999;14.3166666666667
9.72686;59.00934;49;3;-9999;-9999;-9999;14.6916666666667
8.93318;60.27094;509;3;-9999;-9999;-9999;14.0458333333333
8.97767;58.89431;99;3;-9999;-9999;-9999;16.4833333333333
6.79374;58.20947;132;3;-9999;-9999;-9999;16.1916666666667
10.49396;61.24809;767;3;-9999;-9999;-9999;19.7458333333333
10.95919;60.90727;278;3;-9999;-9999;-9999;15.225
17.13772;68.79366;31;3;-9999;-9999;-9999;13.7375
7.13902;62.73485;12;3;-9999;-9999;-9999;13.7416666666667
10.50218;59.75567;41;3;-9999;-9999;-9999;16.7833333333333
6.17133;60.29899;8;3;-9999;-9999;-9999;16.9
10.9247;59.2198;10;3;-9999;-9999;-9999;15.7
11.14599;59.29129;49;3;-9999;-9999;-9999;15.7041666666667
14.44865;67.28982;46;3;-9999;-9999;-9999;14.7916666666667
9.4069;58.86972;61;3;-9999;-9999;-9999;16.4875
10.99696;59.23036;14;3;-9999;-9999;-9999;15.8208333333333
5.49426;59.76866;45;3;-9999;-9999;-9999;17.2958333333333
14.59464;67.20398;18;3;-9999;-9999;-9999;13.1916666666667
9.669;59.1131;109;3;-9999;-9999;-9999;17.4916666666667
14.59389;67.20467;27;3;-9999;-9999;-9999;13.5708333333333
5.60501;60.20411;11;3;-9999;-9999;-9999;17.35
5.61205;60.20345;40;3;-9999;-9999;-9999;14.8833333333333
5.42769;60.43335;162;3;-9999;-9999;-9999;13.4166666666667
5.89199;58.48497;38;3;-9999;-9999;-9999;16.8916666666667
14.43943;67.30587;43;3;-9999;-9999;-9999;13.0208333333333
6.76982;59.81267;489;3;-9999;-9999;-9999;18.4041666666667
10.34673;63.43063;109;3;-9999;-9999;-9999;10.875
10.92162;59.22086;15;3;-9999;-9999;-9999;15.6333333333333
10.78925;59.92036;83;3;-9999;-9999;-9999;15.5458333333333
6.61327;61.85433;4;3;-9999;-9999;-9999;14.1291666666667
10.93256;59.24783;38;3;-9999;-9999;-9999;16.3666666666667
10.23362;60.16878;132;3;-9999;-9999;-9999;15.5083333333333
10.7536;59.68594;53;3;-9999;-9999;-9999;14.5541666666667
6.55769;60.12015;33;3;-9999;-9999;-9999;15.6916666666667
10.77489;59.94188;103;3;-9999;-9999;-9999;17.9583333333333
5.91554;59.05474;7;3;-9999;-9999;-9999;15.7625
10.24954;59.10683;43;3;-9999;-9999;-9999;15.8541666666667
10.63101;59.93639;110;3;-9999;-9999;-9999;16.0958333333333
10.48747;61.08417;331;3;-9999;-9999;-9999;12.5791666666667
11.1622;59.46582;106;3;-9999;-9999;-9999;14.9666666666667
9.2793;59.55147;56;3;-9999;-9999;-9999;19.6583333333333
12.69063;67.66143;13;3;-9999;-9999;-9999;17.0041666666667
10.82086;59.89368;148;3;-9999;-9999;-9999;19.1208333333333
7.81035;63.12508;48;3;-9999;-9999;-9999;12.9958333333333
9.44159;60.87432;518;3;-9999;-9999;-9999;18.2416666666667
8.23507;58.32844;58;3;-9999;-9999;-9999;16.4333333333333
9.4158;60.94474;906;3;-9999;-9999;-9999;12.4125
10.31214;63.33077;53;3;-9999;-9999;-9999;11.0708333333333
10.75;59.9122;19;3;-9999;-9999;-9999;17.3208333333333
10.81077;59.89126;137;3;-9999;-9999;-9999;15.1375
10.42451;59.43313;57;3;-9999;-9999;-9999;14.875
8.13292;60.63098;795;3;-9999;-9999;-9999;13.0958333333333
9.19764;59.01004;68;3;-9999;-9999;-9999;14.5083333333333
9.73853;59.0166;18;3;-9999;-9999;-9999;16.6625
11.43782;59.06042;61;3;-9999;-9999;-9999;15.2041666666667
6.3608;58.70953;462;3;-9999;-9999;-9999;15.6416666666667
7.21703;61.19236;171;3;-9999;-9999;-9999;15.15
10.09485;59.74724;15;3;-9999;-9999;-9999;17.7625
10.83677;60.10372;247;3;-9999;-9999;-9999;16.1541666666667
5.62052;58.95948;14;3;-9999;-9999;-9999;16.5916666666667
10.02213;59.75744;10;3;-9999;-9999;-9999;15.6375
9.82076;63.31113;9;3;-9999;-9999;-9999;19.4041666666667
5.62922;58.95967;33;3;-9999;-9999;-9999;16.6958333333333
11.03677;60.22622;209;3;-9999;-9999;-9999;22.2125
10.17708;59.74784;5;3;-9999;-9999;-9999;18.6083333333333
11.16324;59.37578;62;3;-9999;-9999;-9999;14.8416666666667
10.91897;64.50098;22;3;-9999;-9999;-9999;10.9583333333333
10.4237;59.3037;52;3;-9999;-9999;-9999;15.8541666666667
5.73356;58.87458;15;3;-9999;-9999;-9999;16.075
10.76329;59.91071;8;3;-9999;-9999;-9999;17.6208333333333
10.3583;59.68385;14;3;-9999;-9999;-9999;16.3458333333333
10.35055;59.68616;23;3;-9999;-9999;-9999;15.9833333333333
10.36001;59.68053;59;3;-9999;-9999;-9999;17.5416666666667
10.35799;59.68067;66;3;-9999;-9999;-9999;19.0375
10.35882;59.68235;45;3;-9999;-9999;-9999;15.6291666666667
10.43903;61.26594;364;3;-9999;-9999;-9999;15.3541666666667
10.63214;59.95592;139;3;-9999;-9999;-9999;14.2916666666667
7.81032;62.97169;79;3;-9999;-9999;-9999;12.1791666666667
5.71177;58.97721;50;3;-9999;-9999;-9999;15.3458333333333
6.7179;61.9026;3;3;-9999;-9999;-9999;20.9
10.25944;59.70517;77;3;-9999;-9999;-9999;14.7041666666667
10.8766;60.90165;258;3;-9999;-9999;-9999;14.0125
7.97165;58.27009;52;3;-9999;-9999;-9999;16.0208333333333
10.35559;63.42351;127;3;-9999;-9999;-9999;9.22083333333333
10.5181;59.68706;33;3;-9999;-9999;-9999;17.3166666666667
29.71353;70.08554;29;3;-9999;-9999;-9999;17.9958333333333
17.99823;69.26963;53;3;-9999;-9999;-9999;14.7583333333333
11.5936;59.13929;193;3;-9999;-9999;-9999;14.1041666666667
5.64006;58.61601;45;3;-9999;-9999;-9999;15.8541666666667
10.29676;59.24446;85;3;-9999;-9999;-9999;14.7416666666667
10.25233;59.58084;98;3;-9999;-9999;-9999;16.1291666666667
6.44047;62.19826;52;3;-9999;-9999;-9999;13.9625
10.54018;60.94158;450;3;-9999;-9999;-9999;11.8583333333333
10.36707;60.23154;158;3;-9999;-9999;-9999;16.4166666666667
11.02532;59.73893;147;3;-9999;-9999;-9999;13.6583333333333
10.51358;61.09334;462;3;-9999;-9999;-9999;13.8041666666667
10.37903;59.66287;14;3;-9999;-9999;-9999;16.1083333333333
10.38134;59.66214;22;3;-9999;-9999;-9999;16.1833333333333
5.30805;60.39856;14;3;-9999;-9999;-9999;18.8833333333333
9.91583;59.7645;10;3;-9999;-9999;-9999;17.4291666666667
10.34295;59.33577;12;3;-9999;-9999;-9999;14.6833333333333
10.75882;59.95468;147;3;-9999;-9999;-9999;8.1125
11.18528;59.91788;171;3;-9999;-9999;-9999;15.8916666666667
17.49336;68.533;14;3;-9999;-9999;-9999;15.15
11.01728;60.06929;196;3;-9999;-9999;-9999;17.0583333333333
8.88804;61.24922;916;3;-9999;-9999;-9999;11.7416666666667
10.36516;59.25608;37;3;-9999;-9999;-9999;16.5208333333333
10.81688;59.89468;140;3;-9999;-9999;-9999;17.5333333333333
5.72066;58.83955;40;3;-9999;-9999;-9999;19.6541666666667
9.42082;59.85659;188;3;-9999;-9999;-9999;14.8833333333333
10.47584;59.40049;18;3;-9999;-9999;-9999;17.6291666666667
10.403;59.13203;54;3;-9999;-9999;-9999;15.8208333333333
7.80121;61.30564;51;3;-9999;-9999;-9999;15.2833333333333
11.14091;60.79978;154;3;-9999;-9999;-9999;14.9458333333333
8.93097;58.87297;302;3;-9999;-9999;-9999;16.2958333333333
10.44615;63.39899;174;3;-9999;-9999;-9999;9.54166666666667
7.80882;58.58969;186;3;-9999;-9999;-9999;15.1666666666667
10.88396;59.20154;18;3;-9999;-9999;-9999;17.1583333333333
8.40747;60.40141;892;3;-9999;-9999;-9999;10.1041666666667
10.40378;60.23855;148;3;-9999;-9999;-9999;15.5541666666667
10.91199;59.73266;146;3;-9999;-9999;-9999;14.1
10.92027;59.94516;176;3;-9999;-9999;-9999;17.9041666666667
5.74564;58.97645;7;3;-9999;-9999;-9999;16.2
9.0325;59.6902;189;3;-9999;-9999;-9999;16.4
14.11114;66.34213;28;3;-9999;-9999;-9999;13.4541666666667
6.83436;62.48543;87;3;-9999;-9999;-9999;13.2125
7.65074;61.2504;173;3;-9999;-9999;-9999;15.1333333333333
7.5679;62.4995;13;3;-9999;-9999;-9999;12.1041666666667
10.42982;59.25029;1;3;-9999;-9999;-9999;20.6875
6.42467;60.6347;139;3;-9999;-9999;-9999;15.0375
6.12109;62.57999;3;3;-9999;-9999;-9999;14.8875
6.55045;58.46034;78;3;-9999;-9999;-9999;16.6875
10.25147;61.39078;281;3;-9999;-9999;-9999;14.7791666666667
5.59715;58.93186;6;3;-9999;-9999;-9999;16.1791666666667
10.29401;59.35853;82;3;-9999;-9999;-9999;14.1041666666667
10.51354;59.70285;47;3;-9999;-9999;-9999;14.8541666666667
10.45101;59.81289;106;3;-9999;-9999;-9999;16.9125
9.84334;60.224;200;3;-9999;-9999;-9999;15.1166666666667
7.12945;58.04437;4;3;-9999;-9999;-9999;17.0375
9.52863;58.87595;5;3;-9999;-9999;-9999;15.975
7.21738;58.47952;210;3;-9999;-9999;-9999;16.4166666666667
10.29315;59.89401;104;3;-9999;-9999;-9999;14.8041666666667
10.23777;60.16546;120;3;-9999;-9999;-9999;16.1958333333333
9.60196;58.97335;54;3;-9999;-9999;-9999;15.2291666666667
10.54829;63.4192;127;3;-9999;-9999;-9999;10.7291666666667
4.98647;60.26395;19;3;-9999;-9999;-9999;14.7125
10.76748;63.63182;25;3;-9999;-9999;-9999;11.4916666666667
8.17185;58.26725;60;3;-9999;-9999;-9999;16.5458333333333
10.75018;59.96015;189;3;-9999;-9999;-9999;16.0541666666667
6.17743;59.14527;31;3;-9999;-9999;-9999;16.1375
5.35343;60.36677;39;3;-9999;-9999;-9999;17.0083333333333
10.48771;63.41423;123;3;-9999;-9999;-9999;9.7
11.13374;60.69792;165;3;-9999;-9999;-9999;13.7791666666667
10.44191;59.23234;26;3;-9999;-9999;-9999;16.6625
10.22926;63.45242;51;3;-9999;-9999;-9999;10.1625
10.1731;63.42987;117;3;-9999;-9999;-9999;9.90416666666667
7.49224;58.01494;11;3;-9999;-9999;-9999;16.8541666666667
8.08256;58.17168;16;3;-9999;-9999;-9999;15.8166666666667
6.52066;60.67018;372;3;-9999;-9999;-9999;14.8791666666667
10.42601;61.04121;182;3;-9999;-9999;-9999;15.0375
10.84791;59.70643;145;3;-9999;-9999;-9999;15.8416666666667
10.9289;59.08544;17;3;-9999;-9999;-9999;17.3708333333333
6.09061;58.58695;66;3;-9999;-9999;-9999;15.7
14.05064;66.28394;38;3;-9999;-9999;-9999;12.6583333333333
8.84185;59.43998;126;3;-9999;-9999;-9999;16.5458333333333
5.49803;59.55134;14;3;-9999;-9999;-9999;17.2416666666667
11.81483;62.66693;704;3;-9999;-9999;-9999;6.17083333333333
10.37444;59.82184;206;3;-9999;-9999;-9999;15.7208333333333
6.463;60.58816;374;3;-9999;-9999;-9999;15.4208333333333
10.92088;59.94801;161;3;-9999;-9999;-9999;8.80833333333333
5.26416;60.26243;5;3;-9999;-9999;-9999;13.7541666666667
10.8468;59.89883;193;3;-9999;-9999;-9999;15.4
5.18387;59.20398;21;3;-9999;-9999;-9999;15.2458333333333
5.15997;60.74554;95;3;-9999;-9999;-9999;16.1833333333333
5.40945;59.41573;54;3;-9999;-9999;-9999;18.8625
5.49372;59.76307;20;3;-9999;-9999;-9999;17.0208333333333
10.10421;61.63553;921;3;-9999;-9999;-9999;10.5041666666667
10.79152;59.82997;85;3;-9999;-9999;-9999;17.7
21.04787;69.76612;19;3;-9999;-9999;-9999;15.6375
6.63914;58.29978;97;3;-9999;-9999;-9999;16.8958333333333
10.78187;59.91909;89;3;-9999;-9999;-9999;16.6083333333333
9.70393;62.59646;553;3;-9999;-9999;-9999;9.71666666666667
11.38844;63.39275;425;3;-9999;-9999;-9999;7.55833333333333
11.41552;60.08053;140;3;-9999;-9999;-9999;14.6333333333333
10.81288;59.8716;165;3;-9999;-9999;-9999;21.4708333333333
15.23872;67.30798;3;3;-9999;-9999;-9999;14.9375
10.77356;59.94902;115;3;-9999;-9999;-9999;17.8791666666667
6.53986;60.07134;24;3;-9999;-9999;-9999;15.4041666666667
10.44428;61.12629;169;3;-9999;-9999;-9999;17.4083333333333
11.36712;59.13539;79;3;-9999;-9999;-9999;15.5
6.16071;62.47542;26;3;-9999;-9999;-9999;19.4458333333333
9.42988;63.23481;416;3;-9999;-9999;-9999;8.95
5.44974;60.17459;72;3;-9999;-9999;-9999;20.7375
10.1975;59.58775;10;3;-9999;-9999;-9999;17.0291666666667
11.1694;60.69862;227;3;-9999;-9999;-9999;14.0666666666667
10.74684;59.90915;18;3;-9999;-9999;-9999;17.925
14.56915;67.29148;66;3;-9999;-9999;-9999;13.9791666666667
10.49096;59.80634;15;3;-9999;-9999;-9999;16.9541666666667
7.36488;59.55793;804;3;-9999;-9999;-9999;13.15
10.86245;60.06073;264;3;-9999;-9999;-9999;14.9166666666667
5.71706;58.79124;33;3;-9999;-9999;-9999;16.4625
10.5882;59.55367;47;3;-9999;-9999;-9999;16.3666666666667
8.63456;59.47722;124;3;-9999;-9999;-9999;18.1666666666667
10.56611;59.85901;9;3;-9999;-9999;-9999;14.3875
6.6385;59.90849;598;3;-9999;-9999;-9999;11.9708333333333
10.51024;59.73422;33;3;-9999;-9999;-9999;16.6208333333333
10.76312;59.60471;85;3;-9999;-9999;-9999;14.75
10.39296;61.42125;872;3;-9999;-9999;-9999;10.3666666666667
10.15048;59.74799;9;3;-9999;-9999;-9999;15.5958333333333
8.21141;60.47135;860;3;-9999;-9999;-9999;11.6458333333333
8.70001;58.39304;3;3;-9999;-9999;-9999;18.4541666666667
5.15501;60.41394;35;3;-9999;-9999;-9999;14.7791666666667
29.95467;69.53491;27;3;-9999;-9999;-9999;19.8708333333333
11.22309;60.09851;178;3;-9999;-9999;-9999;15.175
10.90672;63.4397;145;3;-9999;-9999;-9999;9.625
9.55294;60.04324;125;3;-9999;-9999;-9999;15.0041666666667
10.69242;59.82774;81;3;-9999;-9999;-9999;16.0291666666667
8.95454;58.6109;15;3;-9999;-9999;-9999;16.3625
7.45544;59.09843;593;3;-9999;-9999;-9999;13.175
